Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Biofrost, CA,65,72.3%,5.3,0.7,2.0,9.8,1.0,278,73.3%,7.3,155,-,1.33,0.35,0.28,-110,1,-154,20%,12.3%,0,-,2017 Summer
Bjergsen, DK,65,72.3%,6.4,4.4,1.7,6.6,8.9,421,79%,29.2,646,-,0.4,0.14,0.14,333,12,347,20%,1.5%,0,23,2017 Summer
Blanc,,13,30.8%,3.1,3.8,2.6,4.3,8.9,398,75.8%,33.7,611,-,0.45,0.15,0.16,463,1,259,30.8%,0%,0,9,2017 Summer
Blasting,,26,73.1%,5.2,5.0,2.0,5.2,8.7,433,65.5%,29.5,635,-,0.37,0.24,0.11,253,6,230,19.2%,11.5%,0,2,2017 Summer
Bless, KR,52,30.8%,2.1,1.4,2.4,3.7,4.3,313,62.5%,12.4,205,-,0.91,0.37,0.26,-248,-8,-266,21.2%,19.2%,0,4,2017 Summer
Brandini, US,14,28.6%,1.3,1.4,3.3,2.9,7.3,331,54.6%,21.2,383,-,0.56,0.09,0.16,-345,-16,-216,21.4%,0%,0,6,2017 Summer
Breaker,,4,50%,1.2,0.3,4.8,5.5,2.4,291,41%,13.9,268,-,1.15,0.32,0.31,-75,-10,12,0%,25%,0,-,2017 Summer
Breeze,,33,42.4%,3.7,2.5,1.8,4.0,9.8,412,59.2%,25.9,498,-,0.35,0.29,0.06,-123,-2,215,12.1%,15.2%,0,1,2017 Summer
Broxah, DK,66,65.2%,7.6,2.0,1.2,6.8,4.3,336,68.8%,12,226,-,0.87,0.27,0.2,128,6,-6,53%,3%,0,3,2017 Summer
Brucer, BR,18,50%,2.9,2.2,2.2,4.2,8.5,384,65.6%,25.8,445,-,0.45,0.22,0.16,-458,-12,-352,16.7%,11.1%,0,3,2017 Summer
Bwipo, BE,15,40%,2.5,4.0,4.1,6.2,8.6,405,68.7%,26.5,566,-,0.5,0.16,0.11,423,11,365,26.7%,33.3%,0,10,2017 Summer
CAT,,31,41.9%,1.9,0.8,3.8,6.2,1.3,-,73.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Cabochard, FR,29,41.4%,2.6,2.3,2.7,4.8,8.4,375,65.6%,24.5,440,-,0.53,0.1,0.17,105,3,99,24.1%,10.3%,0,10,2017 Summer
Caedrel, GB,27,70.4%,4.8,3.6,1.8,4.9,8.7,410,71.5%,27.9,548,-,0.42,0.22,0.11,129,2,297,18.5%,14.8%,0,13,2017 Summer
Candy, KR,9,33.3%,2.8,2.1,2.1,3.8,8.6,364,71.5%,29.1,477,-,0.62,0.22,0.17,-245,-9,-478,33.3%,11.1%,0,-,2017 Summer
Caps, DK,66,65.2%,4.2,3.7,2.2,5.4,8.9,413,70.6%,31.8,618,-,0.48,0.16,0.13,92,2,98,28.8%,10.6%,0,14,2017 Summer
Carbon,,3,33.3%,2.5,1.0,3.7,8.0,4.0,329,69.5%,10,205,-,0.96,0.26,0.25,-436,-18,-566,33.3%,0%,0,-,2017 Summer
Cboi, DK,20,30%,1.8,2.5,4.2,4.9,4.2,323,74.2%,14.8,261,-,0.9,0.31,0.26,-107,-1,-73,25%,20%,0,-,2017 Summer
Ceos, BR,14,0%,1.1,0.4,3.5,3.3,1.2,230,55.3%,10.1,160,-,1.43,0.32,0.51,-181,-0,-157,14.3%,0%,0,-,2017 Summer
Cepted, KR,47,27.7%,2.4,2.5,2.6,3.5,9.5,395,66.7%,28.1,446,-,0.47,0.22,0.15,-27,3,49,12.8%,6.4%,0,14,2017 Summer
Ceros, JP,3,100%,7.3,5.3,2.0,9.3,9.1,443,70.7%,38.3,737,-,0.58,0.25,0.26,602,1,546,33.3%,0%,0,-,2017 Summer
Chaser,,6,66.7%,5.4,1.8,1.5,6.3,4.3,339,61.5%,13,206,-,0.87,0.34,0.36,-171,-10,-37,50%,16.7%,0,-,2017 Summer
Chawy,,15,53.3%,3.7,2.3,2.1,5.3,9.5,413,72.3%,25.5,459,-,0.41,0.31,0.15,116,3,-71,20%,13.3%,0,6,2017 Summer
Chei,,48,60.4%,4.1,0.7,2.4,9.0,1.1,269,73.8%,6.8,133,-,1.35,0.34,0.45,-40,2,-89,31.3%,4.2%,0,1,2017 Summer
Chippys, NZ,8,25%,2,3.8,3.4,3.1,8.6,385,62.9%,23.9,445,-,0.5,0.09,0.11,-51,-2,-71,25%,12.5%,0,4,2017 Summer
Claire, AU,3,33.3%,3.9,2.7,2.3,6.3,8.9,402,67.7%,25.2,505,-,0.57,0.21,0.28,-64,-3,-175,66.7%,33.3%,0,-,2017 Summer
ClearLove, CN,53,62.3%,5.4,2.9,1.9,7.2,3.9,317,73.1%,11.6,232,-,0.95,0.34,0.4,133,-6,13,9.4%,0%,0,-,2017 Summer
Clid, KR,8,25%,2.2,2.1,3.5,5.5,4.8,-,76.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Cloud,,2,0%,1.4,0.5,4.0,5.0,1.7,-,63.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
CoCo,,27,63%,5.4,4.2,2.1,7.0,8.2,-,73.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Cody Sun, CA,59,61%,4.8,3.9,2.0,5.6,9.2,429,68.3%,28,597,-,0.4,0.23,0.1,285,3,95,25.4%,8.5%,0,5,2017 Summer
Comeback, RO,14,28.6%,1.9,0.6,2.9,4.7,1.3,243,60.7%,9.3,140,-,1.28,0.38,0.43,-448,-8,-434,7.1%,14.3%,0,-,2017 Summer
Condi,,85,63.5%,4.2,2.1,2.2,7.0,4.2,337,73.1%,11.9,247,-,0.93,0.37,0.28,-75,-6,-122,9.4%,5.9%,0,1,2017 Summer
Contractz, US,77,61%,4,2.5,2.4,7.3,4.7,352,74.4%,17.2,343,-,0.83,0.31,0.21,255,5,198,35.1%,9.1%,0,7,2017 Summer
Cool,,39,41%,3.2,3.0,2.6,5.4,8.6,-,72.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
CoreJJ, KR,73,68.5%,5.1,0.5,1.5,7.0,1.2,288,71%,8.2,155,-,1.25,0.44,0.36,15,1,23,23.3%,4.1%,0,2,2017 Summer
Corn,,18,33.3%,2.6,2.7,2.7,4.3,8.6,-,59.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
CozQ,,36,19.4%,1.6,2.3,3.6,3.3,8.8,373,60.9%,28.7,477,-,0.46,0.16,0.12,-200,-3,-272,22.2%,11.1%,0,4,2017 Summer
Crash, KR,15,46.7%,3.1,1.3,2.3,5.9,4.9,336,63.9%,11.7,227,-,0.82,0.41,0.23,163,2,234,26.7%,6.7%,0,2,2017 Summer
Crazy, KR,55,34.5%,2.8,1.8,1.8,3.3,8.7,371,58.5%,24,405,-,0.6,0.15,0.14,152,9,159,14.5%,10.9%,0,6,2017 Summer
Cris,,22,40.9%,2.7,2.1,3.0,6.0,7.8,363,67.6%,20.5,406,-,0.5,0.11,0.09,-318,-11,-191,18.2%,22.7%,0,5,2017 Summer
Crisp, CN,17,47.1%,4.4,0.6,2.4,9.6,0.7,-,81.6%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Crow, KR,1,0%,0.7,2.0,3.0,0.0,9.3,376,66.7%,32.9,399,-,0.4,0.37,0.07,-310,0,-95,0%,0%,0,-,2017 Summer
Crown, KR,74,67.6%,3.5,2.6,1.9,4.1,9.1,406,65.1%,25.7,488,-,0.52,0.24,0.19,-23,1,-42,23%,16.2%,1,11,2017 Summer
CuVee, KR,74,67.6%,3.3,2.2,1.9,4.0,8.8,393,59.5%,23.2,437,-,0.59,0.17,0.15,-0,2,17,14.9%,10.8%,0,32,2017 Summer
Cupcake, NZ,3,33.3%,2.8,1.0,3.7,9.3,0.6,276,78.3%,15.7,333,-,0.91,0.36,0.26,-379,-13,122,66.7%,0%,0,-,2017 Summer
Cuzz, KR,57,70.2%,4.3,2.1,2.1,6.9,4.0,338,66.6%,14,283,-,0.92,0.49,0.22,-45,-9,-235,45.6%,8.8%,0,4,2017 Summer
DANDAN, TW,1,0%,1,0.0,5.0,5.0,7.8,338,55.6%,18.7,348,-,0.26,0.03,0.1,-1182,-17,-1056,0%,0%,0,-,2017 Summer
DCStar,,6,0%,1.7,0.5,3.7,5.7,0.9,242,75.4%,11.7,186,-,1.32,0.26,0.39,-42,-2,-14,33.3%,16.7%,0,-,2017 Summer
Damonte, US,5,20%,2.3,3.0,2.4,2.4,8.8,375,52.4%,28.1,456,-,0.45,0.11,0.21,-735,-13,-910,0%,40%,0,2,2017 Summer
Dan Dan, NL,10,20%,1,1.0,2.2,1.1,9.7,383,32.4%,23.6,332,-,0.53,0.13,0.16,-60,10,-34,0%,0%,0,1,2017 Summer
DanDy, KR,40,62.5%,3.5,2.6,2.7,6.8,4.1,341,68.1%,14.4,295,-,0.87,0.42,0.24,217,2,204,45%,5%,0,4,2017 Summer
Danagorn,,5,0%,1.2,2.0,3.8,2.6,4.5,292,82%,18.6,340,-,0.72,0.31,0.26,-22,9,190,0%,40%,0,-,2017 Summer
Dara,,8,25%,2.4,1.4,2.4,4.4,1.0,264,75.4%,8.8,121,-,1.18,0.24,0.29,-260,3,-354,12.5%,0%,0,-,2017 Summer
Dardoch, US,49,57.1%,3.5,2.6,2.9,7.4,4.2,339,68%,14.6,273,-,0.73,0.34,0.2,-146,-5,-109,51%,8.2%,0,10,2017 Summer
Dark Solece,,20,30%,1.7,1.1,3.3,4.5,7.8,350,51.2%,21.7,390,-,0.46,0.15,0.13,-371,-5,-290,5%,15%,0,1,2017 Summer
DarkSide,,6,0%,0.7,0.2,1.8,1.2,8.5,324,40%,26,376,-,0.47,0.2,0.13,-1269,-16,-507,0%,0%,0,1,2017 Summer
Darshan, CA,65,56.9%,4.1,3.5,2.2,5.7,7.6,378,61.9%,21.1,420,-,0.58,0.1,0.23,26,-3,-106,38.5%,6.2%,0,21,2017 Summer
Dee, TW,41,43.9%,3.8,3.5,2.1,4.4,8.8,394,66%,24.8,452,-,0.31,0.28,0.1,-197,-2,-122,17.1%,4.9%,0,2,2017 Summer
Deft, KR,58,60.3%,5.4,3.3,1.6,5.2,9.6,431,63.1%,29.8,610,-,0.49,0.33,0.15,309,6,246,17.2%,10.3%,0,3,2017 Summer
Deftly, US,40,62.5%,4.9,3.6,1.7,4.7,9.8,435,61.9%,26.4,551,-,0.32,0.33,0.11,95,3,139,25%,7.5%,0,1,2017 Summer
Destiny, AU,8,25%,3.7,0.6,2.3,7.8,0.9,274,75.7%,8.6,155,-,1.04,0.23,0.29,238,-7,245,37.5%,12.5%,0,-,2017 Summer
Deul,,47,27.7%,2.7,2.3,2.0,3.1,9.1,385,62.1%,26.8,433,-,0.39,0.29,0.12,-578,-10,-371,10.6%,8.5%,0,-,2017 Summer
Dhokla, US,5,60%,1.7,3.4,4.2,3.6,8.6,395,43.4%,19.2,373,-,0.49,0.15,0.15,-48,-4,87,0%,40%,0,5,2017 Summer
Diamondprox, RU,26,73.1%,4.4,3.0,2.4,7.4,4.5,351,71%,13.9,300,-,0.88,0.28,0.25,182,6,287,34.6%,3.8%,0,1,2017 Summer
Dian,,12,25%,3.5,2.3,1.8,4.0,9.0,-,75.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Dimajke,,15,40%,3.8,1.7,2.7,8.5,3.7,324,66.9%,15.9,346,-,0.67,0.29,0.21,-215,-15,-288,33.3%,20%,0,1,2017 Summer
Dioud, FR,7,71.4%,3.9,0.4,2.6,9.7,1.1,267,74.3%,6.4,114,-,1.72,0.49,0.54,101,-2,-168,14.3%,14.3%,0,-,2017 Summer
Djoko, FR,29,41.4%,2.2,1.4,3.0,5.4,3.8,314,70.6%,14.8,266,-,0.84,0.39,0.26,-6,-7,-55,51.7%,10.3%,0,4,2017 Summer
Doinb, KR,38,42.1%,3.5,3.4,2.6,5.4,9.3,-,76.7%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
DoubleAiM, RS,15,33.3%,1.9,2.1,3.9,5.4,4.8,325,68.1%,17.5,293,-,0.8,0.35,0.24,-124,9,105,46.7%,6.7%,0,1,2017 Summer
Doublelift, US,65,72.3%,5,3.8,2.0,6.0,9.1,430,68.5%,27.4,612,-,0.44,0.37,0.13,43,5,133,15.4%,12.3%,0,4,2017 Summer
Doxy, DK,22,50%,2.6,2.2,2.9,5.5,7.3,351,56.1%,21.3,449,-,0.72,0.17,0.3,114,5,126,27.3%,4.5%,0,8,2017 Summer
Dreamer,,41,43.9%,3.3,1.0,2.5,7.1,1.0,257,68.7%,8.3,151,-,1.41,0.33,0.38,6,1,96,17.1%,2.4%,0,-,2017 Summer
Dreams, KR,36,19.4%,1.7,0.6,3.6,5.6,0.7,241,68.8%,6.8,111,-,1.44,0.3,0.43,-192,-4,-187,25%,5.6%,0,1,2017 Summer
Drobovik123,,7,28.6%,2.2,2.3,3.1,4.7,8.4,362,74.4%,24.7,464,-,0.43,0.14,0.16,-252,2,-564,0%,14.3%,0,2,2017 Summer
DudsTheBoy, BR,9,0%,0.9,1.7,4.4,2.4,8.6,358,61.2%,28.9,528,-,0.4,0.3,0.14,-136,14,-69,22.2%,11.1%,0,1,2017 Summer
Duke, KR,29,48.3%,3.4,2.1,2.4,5.9,8.4,-,60.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Dyrus,,23,13%,1,1.4,4.6,3.3,7.8,345,37.9%,24.3,434,-,0.39,0.09,0.04,-734,-6,-554,4.3%,30.4%,0,5,2017 Summer
Edge, KR,7,71.4%,17,1.4,0.3,3.4,9.2,388,87.4%,21.5,305,-,0.53,0.14,0.14,-54,-2,-36,28.6%,0%,0,1,2017 Summer
Edger, BR,32,56.3%,2.5,2.0,2.6,4.5,8.2,376,60.2%,21.7,383,-,0.48,0.13,0.07,-22,-2,-156,34.4%,18.8%,0,10,2017 Summer
Edward, AM,26,73.1%,3.8,0.6,2.7,9.7,1.5,283,63.8%,7.7,161,-,1.49,0.36,0.41,-77,7,59,19.2%,15.4%,0,-,2017 Summer
Eimy,,39,41%,3.2,2.0,2.7,6.6,3.7,-,71.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Ekka,,20,30%,2.6,2.8,2.5,3.9,7.8,369,63.6%,30.2,539,-,0.41,0.09,0.08,-62,-2,-16,20%,5%,0,5,2017 Summer
Ella,,35,25.7%,2,0.4,2.6,4.9,1.2,247,58.9%,7.3,116,-,1.38,0.33,0.45,-249,1,-240,14.3%,11.4%,0,1,2017 Summer
Elwind,,4,75%,2.6,2.3,4.3,8.8,8.3,391,57.6%,18.4,408,-,0.48,0.15,0.06,-489,-4,-616,50%,25%,0,-,2017 Summer
Emp, CL,7,57.1%,5.6,4.6,1.7,5.0,8.9,413,75.2%,27.3,558,-,0.5,0.21,0.17,-381,-6,-558,0%,14.3%,0,2,2017 Summer
Enty, JP,3,100%,9.3,1.0,1.0,8.3,1.7,277,52.3%,7.2,126,-,1.52,0.35,0.36,-96,8,-26,0%,0%,0,-,2017 Summer
Envy, BR,18,66.7%,5.9,3.9,1.7,6.2,8.6,412,72.5%,27.7,548,-,0.36,0.22,0.21,27,0,61,11.1%,16.7%,0,5,2017 Summer
Enzz,,14,0%,1.5,1.6,2.1,1.7,8.2,343,52.5%,23,325,-,0.38,0.24,0.14,-498,-9,-443,21.4%,0%,0,-,2017 Summer
Epic, HK,33,42.4%,2.7,1.9,2.6,5.2,3.9,315,69.1%,14.1,255,-,1.1,0.39,0.41,31,1,215,36.4%,12.1%,0,4,2017 Summer
EvanRL, US,6,0%,2,2.5,3.0,3.5,8.7,373,69.7%,28.9,466,-,0.4,0.17,0.13,-342,-2,-199,33.3%,16.7%,0,-,2017 Summer
Evi, JP,8,25%,1.9,2.4,3.1,3.6,7.8,335,56.1%,24.7,339,-,0.51,0.14,0.14,-258,-3,62,12.5%,0%,0,1,2017 Summer
Exile,,52,50%,2.1,3.0,3.7,4.6,7.8,376,62.4%,26.9,531,-,0.45,0.15,0.13,-514,-11,-199,11.5%,19.2%,0,17,2017 Summer
Exosen, PH,4,0%,1.2,2.0,4.5,3.3,8.6,353,56.5%,34.8,474,-,0.49,0.09,0.08,-322,-4,-460,0%,25%,0,1,2017 Summer
Expect, KR,53,58.5%,3.7,2.5,2.2,5.6,8.4,385,71.7%,22.2,458,-,0.49,0.14,0.09,167,4,168,32.1%,11.3%,0,11,2017 Summer
FBI, AU,5,60%,4.8,4.4,2.4,7.0,9.1,443,67.5%,32.4,653,-,0.28,0.4,0.07,1545,24,652,40%,0%,0,-,2017 Summer
Fabbbyyy,,24,37.5%,3.8,3.3,2.0,4.5,8.6,393,73%,25.7,517,-,0.39,0.19,0.1,221,1,-101,20.8%,8.3%,0,3,2017 Summer
Fage,,6,0%,2,0.8,3.8,6.7,1.1,-,71.3%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Faker, KR,77,62.3%,3.6,2.8,2.0,4.3,9.4,416,68.1%,26.4,480,-,0.38,0.25,0.1,83,8,245,20.8%,10.4%,0,15,2017 Summer
FallenBandit,,22,27.3%,1.9,1.9,3.1,4.2,7.3,340,56.4%,23.5,426,-,0.61,0.13,0.18,-244,-10,-77,18.2%,4.5%,0,6,2017 Summer
Febiven, NL,48,60.4%,4.7,3.6,1.9,5.1,9.0,415,67.4%,29.9,593,-,0.28,0.2,0.12,234,7,88,27.1%,8.3%,0,15,2017 Summer
Ferchu,,9,0%,1,0.8,3.7,2.8,3.8,279,68.1%,13.7,224,-,0.95,0.27,0.32,-1087,-10,-740,22.2%,22.2%,0,-,2017 Summer
Fill, US,22,27.3%,2.5,0.5,2.8,6.5,1.0,244,67.9%,10.8,189,-,1.24,0.3,0.37,-298,-1,-283,18.2%,9.1%,0,-,2017 Summer
Fireloli,,2,0%,0.9,1.0,3.5,2.0,3.5,-,75%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
FishBall,,4,25%,1.8,0.5,3.8,6.3,3.9,-,69.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Five,,50,50%,3.2,0.7,2.7,7.9,0.8,250,67%,6.8,112,-,1.45,0.37,0.3,-76,-8,-173,2%,2%,0,-,2017 Summer
Fix, AR,4,25%,1.8,3.3,2.3,0.8,9.2,391,55.7%,36.2,588,-,0.3,0.17,0.02,-436,-5,-196,0%,0%,0,-,2017 Summer
Flame, KR,59,61%,4.1,2.8,2.1,5.8,8.3,386,59.8%,19.4,401,-,0.49,0.13,0.11,243,7,66,20.3%,13.6%,0,15,2017 Summer
Flandre, CN,43,34.9%,2.9,2.2,3.0,6.4,8.4,-,74.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Flawless, KR,11,27.3%,1.8,1.4,3.5,4.9,4.0,-,63.1%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Summer
Fly, KR,41,61%,5.3,3.5,1.7,5.4,8.5,402,68%,28.4,552,-,0.41,0.2,0.16,100,3,99,14.6%,9.8%,1,10,2017 Summer
FoFo, TW,43,53.5%,4.8,4.0,1.9,5.3,9.3,420,73%,33.9,698,-,0.5,0.17,0.13,394,11,485,30.2%,4.7%,0,17,2017 Summer
Freeze, CZ,11,36.4%,2.7,2.9,2.4,3.5,9.2,396,80.7%,28.8,589,-,0.31,0.23,0.07,149,8,-25,18.2%,9.1%,0,-,2017 Summer
Froggen, DK,38,39.5%,3.1,3.5,2.3,3.4,9.2,403,69.7%,37.8,720,-,0.47,0.18,0.14,214,12,152,28.9%,5.3%,0,24,2017 Summer
Frozen, KR,22,63.6%,4.1,3.9,2.2,5.0,9.1,424,65.5%,28,579,-,0.45,0.15,0.12,310,5,254,13.6%,22.7%,0,6,2017 Summer
