Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Agresivoo, PL,32,50%,2.8,1.8,2.3,4.4,8.0,363,58.1%,20,362,1.07,0.61,0.16,0.12,-441,-4,-213,9.4%,15.6%,0,-,2018 Spring
Aiming, KR,7,71.4%,6.1,4.7,1.4,4.0,11.2,472,78.1%,29.4,530,1.75,0.56,0.68,0.23,-117,-7,-159,42.9%,28.6%,0,-,2018 Spring
Akaadian, US,20,30%,3.5,1.5,1.8,4.6,5.0,312,69.2%,10.8,187,2.28,1.21,0.38,0.32,93,-0,185,50%,0%,0,5,2018 Spring
Akeno, VN,33,42.4%,2.7,0.6,3.1,7.8,1.9,274,58.7%,10.3,208,2.16,1.2,0.37,0.32,11,-3,-102,15.2%,6.1%,0,-,2018 Spring
Akunma, PE,17,52.9%,3.8,2.1,2.0,5.5,8.3,386,64.7%,22,436,1.1,0.55,0.17,0.14,359,4,154,29.4%,5.9%,0,20,2018 Spring
Albis, TW,15,53.3%,2.2,0.3,3.0,6.4,1.7,240,55.4%,7,129,2.61,1.5,0.51,0.48,-163,5,-200,26.7%,13.3%,0,-,2018 Spring
Alcaffee, DE,12,25%,2.5,2.3,2.6,4.3,9.4,423,65.9%,23,453,1.25,0.49,0.24,0.17,465,10,935,0%,0%,0,-,2018 Spring
Alex, TW,10,20%,1.8,1.8,3.2,4.1,4.6,293,74.2%,11,204,1.67,0.85,0.47,0.37,339,2,136,60%,20%,0,1,2018 Spring
Alleycat,,24,29.2%,2.5,1.4,2.8,5.3,8.0,351,54.7%,20.6,363,0.94,0.52,0.1,0.12,-258,1,17,12.5%,8.3%,0,2,2018 Spring
Alliance,,1,0%,0.3,0.0,4.0,1.0,5.5,293,100%,17.3,162,0.85,0.51,0.17,0.04,-1766,-46,-1746,0%,100%,0,-,2018 Spring
Alphari, GB,18,44.4%,4.1,2.3,1.6,4.3,8.9,394,53.4%,22,417,1.1,0.62,0.13,0.14,9,-3,-121,16.7%,0%,0,1,2018 Spring
Altec, CA,26,61.5%,3.8,3.3,2.2,4.9,9.8,425,62.1%,25,553,1.19,0.38,0.4,0.09,-115,-5,-70,11.5%,3.8%,0,-,2018 Spring
AmazingJ, HK,50,58%,4.2,2.5,1.9,5.5,8.4,402,65.8%,24.6,493,-,0.58,0.16,0.11,-,-,-,-,-,0,-,2018 Spring
Ambition, KR,30,50%,2.1,1.2,2.5,4.1,5.6,316,63.2%,9.3,169,2.43,1.2,0.64,0.34,11,3,172,26.7%,6.7%,0,1,2018 Spring
AnDa, CA,18,38.9%,3.3,1.2,2.3,6.4,5.2,312,78.4%,9.1,174,2.9,1.59,0.58,0.33,-214,-7,-313,27.8%,22.2%,0,-,2018 Spring
Andreus,,13,23.1%,2.2,2.0,2.2,2.9,8.6,368,67.3%,26.2,409,0.97,0.41,0.21,0.13,-484,-15,-333,23.1%,0%,0,1,2018 Spring
Andybendy, US,18,33.3%,2.6,2.1,2.3,3.8,9.3,394,62.2%,30.8,545,0.94,0.41,0.27,0.11,-292,-10,-155,16.7%,5.6%,0,-,2018 Spring
Anex, TW,24,50%,5.4,3.5,1.4,4.0,10.8,446,65.7%,32.8,647,1.55,0.48,0.57,0.14,-2,8,76,29.2%,4.2%,0,3,2018 Spring
Anthrax, BE,31,41.9%,2.3,0.4,2.7,5.7,1.4,227,64.6%,6.3,118,2,1.4,0.17,0.42,-45,-3,16,6.5%,0%,0,-,2018 Spring
Aoi Haru, RU,14,28.6%,1.2,1.7,3.6,2.7,8.6,382,51.3%,24.3,447,0.85,0.45,0.12,0.08,-6,-5,30,7.1%,21.4%,0,4,2018 Spring
Apex, TW,37,51.4%,4.8,2.5,1.4,4.1,9.5,401,61.4%,24.9,503,1.31,0.67,0.33,0.27,-19,1,147,24.3%,10.8%,0,8,2018 Spring
Aphromoo, US,27,59.3%,3.1,0.4,2.1,6.2,1.6,245,68.6%,7.3,130,1.99,1.13,0.31,0.39,-32,4,-25,33.3%,3.7%,0,-,2018 Spring
Apollo, US,32,50%,4.4,2.3,1.5,4.2,9.7,406,68.5%,28.4,513,1.17,0.45,0.38,0.17,-133,-1,-103,0%,12.5%,0,1,2018 Spring
Arce,,17,52.9%,3.8,0.5,1.8,6.5,1.7,256,71.1%,9.5,151,2.49,1.44,0.43,0.42,-122,0,136,23.5%,5.9%,0,1,2018 Spring
Archie, VN,46,58.7%,3.3,0.8,3.0,9.2,2.3,283,64.8%,9.9,202,2.11,1.12,0.39,0.24,-6,-2,84,10.9%,2.2%,0,1,2018 Spring
Archie2b, RU,14,28.6%,2.2,0.4,2.6,5.3,1.7,236,67.7%,7.5,136,2.24,1.43,0.29,0.43,-248,3,-295,14.3%,7.1%,0,-,2018 Spring
Armao, US,18,44.4%,3.2,1.2,2.2,5.7,5.0,310,72.8%,9,187,1.96,0.97,0.26,0.23,-116,-5,28,44.4%,16.7%,0,3,2018 Spring
Armut, TR,28,39.3%,2.3,1.8,2.6,4.1,8.0,357,57.8%,22.3,400,1.11,0.61,0.15,0.12,-86,1,40,21.4%,10.7%,0,1,2018 Spring
Arrow, KR,18,27.8%,3.5,2.4,1.7,3.7,9.3,399,72.9%,28.8,509,1.6,0.52,0.51,0.18,-423,-12,-140,33.3%,0%,0,1,2018 Spring
Artaphernes,,2,0%,0.3,0.5,3.5,0.5,6.9,292,50%,17.7,266,0.76,0.45,0.24,0.05,-1896,-33,-1474,0%,50%,0,-,2018 Spring
Artifact, VN,34,50%,3.2,4.4,2.7,4.3,9.9,436,61.7%,32.2,687,0.86,0.44,0.21,0.06,100,8,140,26.5%,8.8%,1,12,2018 Spring
Athena, KR,31,51.6%,4.1,2.6,1.7,4.5,9.7,405,65.8%,27.7,562,-,0.51,0.38,0.19,-,-,-,-,-,0,-,2018 Spring
Atom,,19,47.4%,3.4,3.2,2.2,4.2,8.6,403,60.3%,22.2,430,1.05,0.57,0.16,0.18,348,5,256,15.8%,15.8%,0,4,2018 Spring
Attila, PT,32,50%,4.3,3.2,1.5,3.1,10.9,448,64.3%,32.1,623,1.59,0.4,0.54,0.09,197,6,-127,18.8%,6.3%,0,1,2018 Spring
BOSS, RU,15,46.7%,2.8,1.7,1.9,3.6,9.1,389,56.1%,23.9,388,1.13,0.54,0.2,0.14,-59,5,290,33.3%,0%,0,3,2018 Spring
BaRoiBeo,,1,0%,0.5,1.0,4.0,1.0,5.9,284,33.3%,13.9,188,0.77,0.53,0.07,0.14,-945,-52,-1363,0%,0%,0,-,2018 Spring
Babip, AU,32,71.9%,5.1,2.2,2.2,8.8,4.9,343,73.1%,11.4,229,2.04,1.01,0.39,0.25,15,-0,-116,31.3%,9.4%,0,2,2018 Spring
Backlund, SE,16,12.5%,2.6,2.1,2.0,3.1,9.7,382,70.9%,30.9,553,0.82,0.42,0.16,0.07,-430,-2,-309,12.5%,6.3%,0,3,2018 Spring
Badmilk,,26,42.3%,2.8,0.6,2.5,6.5,1.4,245,72.1%,7.9,151,2.52,1.56,0.39,0.47,-109,-1,-332,15.4%,3.8%,0,-,2018 Spring
Baiano,,24,45.8%,3.7,0.3,2.5,8.7,1.7,250,77.1%,8.1,155,2.02,1.16,0.32,0.29,-99,-3,-20,4.2%,12.5%,0,-,2018 Spring
Bang, KR,53,49.1%,9.8,3.1,0.8,4.3,11.0,450,73.2%,34.2,659,1.45,0.55,0.35,0.14,-58,1,53,18.9%,5.7%,0,3,2018 Spring
Baolan, CN,51,78.4%,5.5,0.8,1.9,9.7,2.1,292,66.4%,7.8,179,-,1.51,0.31,0.54,-,-,-,-,-,0,-,2018 Spring
Baula, CR,20,55%,6.2,0.6,1.5,8.5,1.4,259,76.8%,6.1,128,2.41,1.62,0.3,0.57,140,-3,170,10%,10%,0,-,2018 Spring
Bdd, KR,62,74.2%,6.5,3.0,1.3,5.7,9.6,422,71.9%,23.3,456,1.11,0.66,0.2,0.16,118,3,148,25.8%,4.8%,0,16,2018 Spring
Ben, KR,17,47.1%,3.7,0.4,1.9,6.7,2.7,287,72%,7.5,132,-,1.31,0.47,0.4,-,-,-,-,-,0,-,2018 Spring
Benny,,32,53.1%,3.3,1.1,2.4,6.8,4.6,304,70%,9,170,2.4,1.31,0.48,0.39,65,5,19,43.8%,15.6%,0,1,2018 Spring
Betsy,,18,38.9%,2.8,2.6,2.3,3.9,9.9,404,60%,31.7,565,0.95,0.43,0.23,0.13,9,3,87,16.7%,16.7%,0,-,2018 Spring
Betty, TW,52,76.9%,8.6,3.9,1.1,5.3,10.2,460,75.4%,32.7,637,1.36,0.45,0.41,0.15,184,3,245,30.8%,11.5%,1,6,2018 Spring
Beyond, KR,52,36.5%,2.1,1.0,2.6,4.6,5.1,306,67.2%,8.9,166,2.49,1.24,0.61,0.4,36,1,142,46.2%,7.7%,0,1,2018 Spring
Bie, VN,6,16.7%,2.7,0.3,2.2,5.5,1.3,225,64.4%,8.2,129,2.11,1.3,0.3,0.49,-118,-4,-65,50%,0%,0,-,2018 Spring
BigKoro, VN,39,53.8%,4.7,4.3,2.0,5.2,10.4,455,68.9%,28.8,625,1.44,0.55,0.37,0.18,208,9,260,28.2%,10.3%,0,3,2018 Spring
Biofrost, CA,18,38.9%,3.3,0.5,2.5,7.7,1.7,249,71.9%,6.8,141,2.45,1.39,0.41,0.38,-33,-2,-118,22.2%,16.7%,0,-,2018 Spring
Bjergsen, DK,24,58.3%,8.3,3.3,1.0,4.6,10.2,431,75.7%,30.5,594,0.85,0.41,0.19,0.15,282,8,318,33.3%,4.2%,0,3,2018 Spring
Blanc,,21,38.1%,4.0,3.0,1.6,3.6,10.1,412,76.1%,28.9,520,1.18,0.56,0.23,0.24,110,4,112,42.9%,4.8%,0,2,2018 Spring
Blasting,,12,91.7%,7.6,4.8,1.3,5.3,9.7,456,71.5%,28.7,666,0.95,0.34,0.25,0.07,365,5,422,41.7%,16.7%,0,1,2018 Spring
Blazes, VN,40,57.5%,3.4,3.2,2.5,5.2,10.0,429,68.2%,30.1,584,1.1,0.51,0.21,0.14,291,5,207,30%,7.5%,0,10,2018 Spring
Blinky,,28,50%,4.1,4.1,2.1,4.3,9.4,430,63.5%,30.6,621,1.19,0.44,0.31,0.15,-187,-8,-133,14.3%,14.3%,0,1,2018 Spring
Blossom,,18,61.1%,2.4,1.4,3.2,6.1,5.3,322,68.7%,8.6,169,3.15,1.64,0.7,0.3,-297,-3,-271,38.9%,27.8%,0,2,2018 Spring
Bobo, AT,3,0%,1.9,0.3,3.7,6.7,0.9,211,87.5%,7.9,150,2.13,1.23,0.33,0.41,-189,-12,-29,0%,0%,0,-,2018 Spring
BocaJR, BR,2,0%,2.7,1.5,1.5,2.5,1.7,241,63.1%,10.1,186,2.29,1.5,0.25,0.52,-338,-10,-22,0%,50%,0,-,2018 Spring
Boong,,13,38.5%,2.6,2.4,2.8,5.2,7.9,365,56.2%,21.6,455,0.94,0.57,0.15,0.08,-835,-18,-311,15.4%,0%,0,2,2018 Spring
Brandini, US,18,44.4%,2.6,1.8,2.6,4.8,8.6,399,70.3%,25.2,506,1.24,0.64,0.16,0.13,508,7,175,38.9%,16.7%,0,4,2018 Spring
Breaker,,8,50%,1.7,0.3,3.0,4.8,5.2,309,59.4%,7.5,138,3.15,1.63,0.76,0.34,-50,4,-26,12.5%,50%,0,-,2018 Spring
Breeze,,42,42.9%,4.0,3.5,1.7,3.5,10.2,434,64.4%,33.6,658,1.34,0.41,0.47,0.07,127,-0,-92,19%,7.1%,0,9,2018 Spring
Brokenblade, DE,35,71.4%,5.4,1.8,1.3,4.9,8.1,385,57.4%,23.1,410,1.11,0.69,0.15,0.25,235,0,138,28.6%,8.6%,0,8,2018 Spring
Broxah, DK,39,64.1%,5.4,1.6,1.6,7.1,5.0,328,71.4%,8.1,162,2.22,1.28,0.33,0.33,150,4,166,46.2%,2.6%,0,2,2018 Spring
Brucer, BR,11,36.4%,2.2,2.0,2.6,3.7,9.1,385,65.9%,26.4,516,1.16,0.47,0.3,0.27,-321,-8,-445,0%,0%,0,2,2018 Spring
Buggax, UY,20,40%,2.3,2.4,3.7,6.2,8.3,385,66.3%,25.6,507,0.91,0.45,0.12,0.06,462,14,202,25%,20%,0,2,2018 Spring
Bushybooboo, NZ,2,0%,1.0,1.0,5.5,4.5,7.7,363,43.3%,20.1,489,1,0.47,0.09,0.06,-668,-27,-1062,0%,0%,0,-,2018 Spring
Bwipo, BE,22,54.5%,2.2,2.0,3.4,5.4,8.4,389,57.8%,22.8,462,0.99,0.54,0.11,0.14,100,4,374,13.6%,18.2%,0,1,2018 Spring
CAT,,25,24%,1.8,0.5,3.2,5.3,2.3,263,63.1%,8.1,129,-,1.58,0.45,0.4,-,-,-,-,-,0,-,2018 Spring
CBL, VN,26,57.7%,3.0,0.7,2.7,7.4,2.1,279,56.9%,6.8,139,2.78,1.58,0.49,0.39,57,-0,-73,15.4%,11.5%,0,1,2018 Spring
Cabochard, FR,32,50%,3.0,1.5,2.1,4.7,8.6,382,65.5%,20.6,383,1.09,0.63,0.13,0.18,147,0,-7,21.9%,9.4%,0,6,2018 Spring
Cabu, BR,21,66.7%,4.1,0.9,2.1,7.7,1.9,261,70.7%,8.4,159,2.23,1.29,0.26,0.37,-59,1,82,23.8%,14.3%,0,-,2018 Spring
Caedrel, GB,18,33.3%,2.5,1.4,2.1,3.9,6.4,333,72.3%,16.7,252,1.66,0.87,0.36,0.33,-204,-2,-122,27.8%,16.7%,0,-,2018 Spring
CaiPi,,23,26.1%,2.8,2.4,2.1,3.7,9.6,390,59.4%,24.6,488,1.32,0.64,0.35,0.23,-243,-5,-284,13%,21.7%,0,-,2018 Spring
Calm, VN,40,57.5%,2.6,2.1,2.6,4.7,8.4,392,57%,22.2,428,0.99,0.55,0.15,0.08,67,-3,-41,22.5%,12.5%,0,11,2018 Spring
Candy, KR,21,61.9%,4.8,2.6,1.6,5.2,9.6,407,70.4%,25.2,476,1.24,0.65,0.27,0.19,66,5,-35,14.3%,19%,0,4,2018 Spring
Cao, US,8,50%,4.9,3.6,2.0,6.1,9.8,432,70.4%,30.6,648,1.32,0.52,0.32,0.18,-116,-8,-135,12.5%,12.5%,0,-,2018 Spring
Caos, BR,24,29.2%,2.3,0.3,2.0,4.3,1.3,225,56.9%,6.8,115,1.92,1.28,0.24,0.48,-331,-2,-307,16.7%,8.3%,0,-,2018 Spring
Caps, DK,39,64.1%,3.6,3.9,2.4,4.8,9.7,428,71.4%,31.4,631,1.08,0.49,0.25,0.11,274,3,203,25.6%,10.3%,0,11,2018 Spring
Carzzy, CZ,3,0%,2.1,2.7,3.0,3.7,10.0,390,78.6%,27.6,532,0.73,0.24,0.24,0.14,-592,-17,-451,0%,33.3%,0,1,2018 Spring
Casual,,2,0%,0.4,1.5,5.0,0.5,7.9,338,35%,16.7,281,-,0.43,0.09,0.09,-,-,-,-,-,0,-,2018 Spring
Caveman,,43,20.9%,1.8,0.6,3.1,4.9,2.0,246,67.8%,8.7,144,-,1.34,0.51,0.37,-,-,-,-,-,0,-,2018 Spring
Cboi, DK,15,46.7%,3.0,1.5,2.3,5.3,4.9,308,69.3%,10.2,164,2.48,1.34,0.51,0.34,42,2,87,40%,20%,0,-,2018 Spring
Cekutka,,9,100%,25.8,4.3,0.4,7.1,8.5,462,47.6%,21.6,593,0.9,0.44,0.1,0.09,1500,23,1075,0%,0%,0,-,2018 Spring
Celebrity, VN,35,37.1%,3.0,4.6,2.6,3.1,10.1,450,69.1%,33.4,645,1.01,0.43,0.3,0.08,69,0,-49,14.3%,5.7%,1,8,2018 Spring
Cepted, KR,35,71.4%,6.9,3.4,1.1,4.5,10.0,438,63.4%,26.7,485,1.05,0.53,0.23,0.15,389,12,371,14.3%,8.6%,0,8,2018 Spring
Ceres,,4,100%,5.7,3.0,2.3,9.8,7.8,396,64.1%,19.8,496,0.76,0.45,0.14,0.13,-865,3,-483,0%,25%,0,-,2018 Spring
Ceros, JP,24,75%,7.3,2.5,1.2,6.3,9.6,414,70.5%,28.5,597,1.13,0.78,0.2,0.32,173,7,99,16.7%,4.2%,0,4,2018 Spring
Chaser,,32,50%,5.3,1.9,1.9,8.2,5.2,334,80.6%,11,201,2.53,1.36,0.48,0.42,319,8,261,40.6%,6.3%,0,5,2018 Spring
Chawy,,29,34.5%,2.5,2.7,2.6,3.9,9.5,395,72.3%,29.1,575,1.29,0.53,0.35,0.23,-95,0,-123,37.9%,6.9%,0,6,2018 Spring
Cheezy,,3,33.3%,1.0,1.0,4.3,3.3,8.9,364,36.5%,20.1,352,0.7,0.27,0.16,0.03,-936,-5,-553,0%,33.3%,0,-,2018 Spring
Chelly, CN,41,31.7%,3.4,3.3,2.4,4.7,9.7,418,73.4%,29.2,529,-,0.37,0.39,0.09,-,-,-,-,-,0,-,2018 Spring
Chieftain, KR,20,65%,3.6,1.1,2.3,7.2,5.3,321,61.6%,8.8,177,-,1.29,0.47,0.5,-,-,-,-,-,0,-,2018 Spring
Chippys, NZ,35,71.4%,4.0,3.1,1.8,4.2,8.9,429,55.3%,24,475,1.06,0.53,0.12,0.09,71,-5,-50,25.7%,17.1%,0,7,2018 Spring
Choisix, CR,6,16.7%,2.5,0.8,2.5,5.3,2.2,255,67.5%,8.2,136,2.37,1.21,0.51,0.4,-162,3,-370,16.7%,0%,0,-,2018 Spring
Chosen, TR,6,16.7%,1.6,1.8,3.3,3.5,4.5,292,55.2%,14.2,224,1.66,0.87,0.34,0.29,-621,-22,-537,0%,33.3%,0,2,2018 Spring
Chrisberg, DK,5,40%,3.8,4.2,1.8,2.6,9.2,418,57.6%,42.1,756,0.88,0.32,0.22,0.1,384,4,-221,20%,0%,0,-,2018 Spring
Chuz, AU,4,0%,0.9,1.8,5.0,2.8,8.3,343,72.2%,30.3,594,0.96,0.38,0.33,0.12,-570,-15,-596,50%,0%,0,2,2018 Spring
Ciel,,8,50%,2.4,1.3,3.8,7.6,4.2,287,67.3%,8.1,154,2.66,1.42,0.63,0.38,-452,-12,-800,37.5%,25%,0,2,2018 Spring
Cinkrof, PL,15,53.3%,3.1,1.7,2.7,6.9,4.7,307,75.2%,11.1,189,1.98,1.19,0.3,0.32,17,-2,172,6.7%,6.7%,0,-,2018 Spring
Claire, AU,38,52.6%,4.1,4.4,2.3,5.2,9.8,429,74.3%,32.6,661,1.19,0.57,0.25,0.21,-43,0,-61,28.9%,7.9%,1,9,2018 Spring
ClatoS,,24,29.2%,2.1,0.9,2.6,4.5,5.0,303,74.6%,10.5,172,2.27,1.05,0.56,0.25,-41,1,-116,25%,12.5%,0,-,2018 Spring
Clear, VN,34,50%,3.6,3.6,2.3,4.7,9.7,430,61%,26.8,571,1.34,0.53,0.36,0.08,-230,-10,-107,17.6%,8.8%,0,7,2018 Spring
ClearLove, CN,6,50%,4.3,1.3,2.0,7.3,4.8,321,79.8%,11.3,209,-,0.48,0.35,0.27,-,-,-,-,-,0,-,2018 Spring
Clid, KR,45,51.1%,3.6,1.8,2.3,6.5,4.8,322,72.5%,11.7,215,-,1.26,0.51,0.34,-,-,-,-,-,0,-,2018 Spring
CoCo,,24,50%,3.9,2.6,1.8,4.5,9.0,393,62.3%,25.6,477,1.02,0.48,0.23,0.18,-294,-5,-162,8.3%,12.5%,0,-,2018 Spring
Cody Sun, CA,27,59.3%,6.3,3.7,1.2,4.0,10.0,430,80.9%,36.1,669,1.17,0.4,0.38,0.11,0,-1,100,33.3%,3.7%,0,1,2018 Spring
Condi,,10,50%,3.6,1.1,1.9,5.8,5.0,326,73.7%,9,158,-,1.55,0.6,0.36,-,-,-,-,-,0,-,2018 Spring
Conjo,,3,0%,2.0,2.7,2.3,2.0,11.9,447,91.7%,35.6,547,0.99,0.26,0.35,0.1,-187,-0,-645,33.3%,0%,0,1,2018 Spring
Contractz, US,18,22.2%,2.0,1.5,3.1,4.8,4.9,300,63.7%,12.5,243,2.76,1.6,0.46,0.34,-377,-6,-340,27.8%,16.7%,0,3,2018 Spring
CooN,,11,36.4%,2.9,2.5,2.5,4.8,9.8,384,69%,26.6,486,1.3,0.65,0.35,0.11,-274,-11,-164,36.4%,9.1%,0,-,2018 Spring
Cool,,14,57.1%,4.3,3.2,2.1,5.7,9.1,399,66.3%,23.5,439,-,0.35,0.3,0.16,-,-,-,-,-,0,-,2018 Spring
CoreJJ, KR,47,48.9%,3.4,0.5,1.7,5.3,2.0,254,73.4%,6.9,123,2.54,1.49,0.46,0.48,-71,-1,-204,19.1%,8.5%,0,1,2018 Spring
Corn,,12,25%,3.2,2.0,2.2,5.0,8.8,375,64.7%,23.4,401,-,0.64,0.15,0.11,-,-,-,-,-,0,-,2018 Spring
Cotopaco, CO,20,55%,3.1,3.6,2.7,4.6,9.3,408,70%,33.2,714,1.1,0.5,0.22,0.19,-98,-0,110,25%,15%,0,3,2018 Spring
Crash, KR,15,6.7%,1.2,0.6,2.7,2.7,5.4,311,65.5%,11.2,178,-,1.64,0.6,0.2,-,-,-,-,-,0,-,2018 Spring
Crazy, KR,44,38.6%,3.3,1.8,1.6,3.5,9.0,389,62%,26.4,434,1.26,0.69,0.25,0.17,60,7,157,18.2%,13.6%,0,7,2018 Spring
Crisp, CN,45,46.7%,2.7,0.6,3.2,8.1,1.9,263,70%,7.5,141,-,1.57,0.34,0.53,-,-,-,-,-,0,-,2018 Spring
Crown, KR,47,48.9%,2.4,1.6,2.3,3.9,9.5,384,67.3%,27.5,493,1.35,0.7,0.32,0.29,-81,3,53,21.3%,12.8%,0,3,2018 Spring
Crownie, SI,43,76.7%,5.4,3.4,1.5,4.7,10.7,450,67.4%,27.9,560,1.19,0.43,0.44,0.17,347,13,139,9.3%,0%,0,1,2018 Spring
CuVee, KR,47,48.9%,2.1,1.6,2.4,3.3,9.2,391,63.8%,24.3,446,1.29,0.66,0.24,0.21,-245,-7,-135,21.3%,14.9%,0,10,2018 Spring
Cuden,,20,30%,2.4,0.6,2.8,6.1,2.0,246,68.8%,8.6,140,2.06,1.19,0.27,0.33,-84,9,-92,15%,0%,0,-,2018 Spring
Cupcake, NZ,35,71.4%,4.3,0.6,2.0,8.1,2.0,273,66.3%,7.5,149,2.16,1.13,0.33,0.3,23,4,118,25.7%,5.7%,0,-,2018 Spring
Cuzz, KR,8,87.5%,5.0,3.0,2.0,7.0,5.6,368,66.3%,12.1,261,3.27,1.38,0.75,0.37,192,2,165,50%,37.5%,0,1,2018 Spring
DCStar,,16,43.8%,2.7,1.4,3.9,9.0,1.2,248,78.5%,9.2,170,2.31,1.4,0.38,0.45,-172,-3,-33,25%,6.3%,0,-,2018 Spring
DNK, VN,2,0%,1.8,1.0,4.5,7.0,5.2,306,72.7%,15.6,315,1.57,0.72,0.39,0.21,-1219,-6,-640,50%,0%,0,-,2018 Spring
Dalka, KR,34,29.4%,2.9,3.5,2.4,3.5,9.9,407,61.9%,33.8,666,1.19,0.36,0.42,0.06,-30,-9,-37,32.4%,0%,0,-,2018 Spring
Damonte, US,30,56.7%,5.8,3.7,1.4,4.4,10.8,449,72.4%,27.8,536,1.12,0.56,0.2,0.23,444,14,291,30%,10%,0,10,2018 Spring
Dardoch, US,26,61.5%,4.3,2.3,2.1,6.7,5.3,341,75.6%,12.8,267,2.02,0.92,0.42,0.23,433,6,398,57.7%,11.5%,0,-,2018 Spring
Dark Solece,,14,7.1%,1.5,1.3,3.1,3.2,7.4,328,53.5%,17.3,307,0.97,0.49,0.19,0.12,-232,-6,-197,14.3%,28.6%,0,-,2018 Spring
Darshan, CA,18,38.9%,3.0,2.1,2.3,4.9,8.2,381,65.2%,22.3,450,1.06,0.62,0.14,0.16,37,1,-47,44.4%,11.1%,0,2,2018 Spring
Deadly, GB,32,68.8%,6.5,4.1,1.6,6.2,9.7,459,69.3%,30,637,1.28,0.47,0.38,0.16,426,-0,111,21.9%,0%,0,1,2018 Spring
Decoy, NZ,38,52.6%,3.1,0.7,2.7,7.7,2.0,260,65.2%,6.4,130,2.38,1.19,0.39,0.4,-32,4,93,13.2%,0%,0,-,2018 Spring
