Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
1116, TW,43,65.1%,3.8,3.7,2.7,6.6,8.3,402,65.2%,22.4,456,1.15,0.45,0.19,0.19,236,3,204,25.6%,4.7%,1,8,2021 Summer
113, TR,41,53.7%,2.6,3.4,3.7,6.2,5.3,333,72.2%,19.3,399,1.29,0.43,0.28,0.34,-191,-7,-345,48.8%,7.3%,0,5,2021 Summer
2T, VN,2,100%,4.3,3.5,3.0,9.5,8.2,407,51.6%,12.2,330,1.07,0.59,0.15,0.3,418,22,460,0%,50%,0,-,2021 Summer
369, CN,14,57.1%,2.7,2.5,3.1,6.0,8.1,404,57%,27.2,597,-,-,-,-,-,-,-,-,-,-,-,2021 Summer
3z, TW,18,5.6%,0.9,1.7,5.2,3.3,7.1,344,47.5%,25.3,471,0.89,0.46,0.14,0.18,-343,4,-186,0%,27.8%,0,3,2021 Summer
5Kid, KR,18,44.4%,4.8,2.9,1.3,3.6,10.3,425,56.1%,27.0,488,1.28,0.54,0.38,0.2,-502,-4,-241,11.1%,11.1%,0,1,2021 Summer
AHaHaCiK, RU,33,60.6%,3.5,2.7,2.9,7.4,5.4,345,66.7%,16.5,332,1.33,0.35,0.32,0.22,-17,-5,-155,33.3%,6.1%,0,8,2021 Summer
AKi, CN,40,47.5%,3.6,2.3,2.4,6.3,5.7,330,67.4%,17.1,327,-,0.32,0.3,0.24,-,-,-,-,-,0,-,2021 Summer
APA, US,9,55.6%,4.3,4.0,2.6,7.1,7.9,390,73.7%,29.7,611,1.09,0.45,0.14,0.1,-627,-8,-98,22.2%,0%,0,2,2021 Summer
Abbedagge, DE,49,65.3%,4.1,2.9,2.2,6.1,8.6,399,67%,23.7,441,1.33,0.52,0.24,0.23,-8,0,146,20.4%,6.1%,0,14,2021 Summer
Ablazeolive, CA,30,36.7%,2.7,3.6,3.0,4.7,8.1,391,68.3%,26.1,515,1.14,0.44,0.26,0.21,367,3,18,13.3%,20%,0,6,2021 Summer
Able, CN,40,47.5%,3.2,3.9,2.6,4.5,9.3,426,62.5%,26.1,505,-,0.53,0.5,0.04,0,0,0,-,-,0,-,2021 Summer
Absolut, BR,2,50%,5,1.0,1.5,6.5,8.5,352,69.4%,26.0,382,1.03,0.49,0.3,0.19,-460,-2,166,0%,0%,0,-,2021 Summer
Absolute, TR,23,52.2%,2.4,0.7,4.0,8.7,1.1,229,63.2%,6.4,138,1.98,1.24,0.19,0.4,-69,-3,139,17.4%,30.4%,0,-,2021 Summer
Acce, AR,27,59.3%,4,1.9,2.2,7.0,6.6,338,55.3%,17.8,378,0.96,0.37,0.2,0.2,-265,-6,22,22.2%,7.4%,0,5,2021 Summer
Acciy, JP,9,11.1%,1.7,2.0,4.2,5.1,5.2,299,57.9%,12.4,219,1.32,0.34,0.39,0.39,-488,0,-169,33.3%,11.1%,0,1,2021 Summer
Ace0, ES,1,100%,8,4.0,1.0,4.0,8.0,370,53.3%,17.6,304,0.78,0.42,0.06,0.15,-785,-14,-366,0%,0%,0,-,2021 Summer
Acee, JP,19,52.6%,3.5,2.8,3.0,7.7,7.2,358,74.7%,22.9,491,0.95,0.4,0.18,0.23,-304,-7,-410,36.8%,5.3%,0,2,2021 Summer
Achuu, DK,16,31.3%,2.8,3.7,3.1,5.0,8.3,398,59.7%,29.7,614,1.19,0.42,0.27,0.16,-252,-5,-240,31.3%,12.5%,0,3,2021 Summer
Ackerman, AR,27,63%,6.1,0.6,1.6,9.2,1.5,244,66.4%,9.0,179,3.09,1.63,0.48,0.49,-20,-0,298,25.9%,7.4%,0,-,2021 Summer
Adam, FR,46,54.3%,2.3,3.3,3.7,5.2,7.7,397,49.8%,22.2,462,0.96,0.44,0.17,0.19,-271,-9,-351,28.3%,15.2%,0,31,2021 Summer
Adept, SE,26,61.5%,3,1.2,3.3,8.8,1.0,234,70.9%,8.5,165,2.43,1.37,0.32,0.45,73,-2,-119,50%,0%,0,1,2021 Summer
Adiss, CZ,38,47.4%,2.3,2.7,3.3,5.0,7.7,381,46.8%,23.8,479,0.9,0.36,0.15,0.17,144,6,292,7.9%,10.5%,0,24,2021 Summer
Advienne, NL,22,59.1%,4,0.7,2.9,10.7,1.2,238,70.6%,6.8,140,2.52,1.34,0.35,0.52,-24,-3,-84,40.9%,9.1%,0,1,2021 Summer
Aegis, BR,38,57.9%,4.1,3.7,2.7,7.4,6.5,374,67.4%,17.6,357,1.02,0.41,0.17,0.35,300,5,257,21.1%,2.6%,0,7,2021 Summer
Aeiden, PH,22,27.3%,1.9,0.7,4.5,7.8,1.2,225,65.8%,8.3,145,2.21,1.37,0.3,0.42,-86,2,63,27.3%,13.6%,0,1,2021 Summer
Aesthetic, SE,16,31.3%,2.3,3.4,3.6,5.0,6.5,359,69.3%,20.5,436,1.16,0.39,0.23,0.32,36,2,179,31.3%,12.5%,0,4,2021 Summer
Afm, PT,28,53.6%,3.6,3.5,2.4,5.3,8.1,402,62.8%,24.2,513,1.23,0.41,0.3,0.15,-11,-0,-73,7.1%,3.6%,0,3,2021 Summer
Agresivoo, PL,48,66.7%,4.1,3.5,2.3,5.9,7.9,401,57.4%,23.8,510,1.13,0.42,0.21,0.2,275,4,286,22.9%,6.3%,0,20,2021 Summer
Aiming, KR,44,54.5%,4.5,3.4,2.1,6.0,9.5,438,67.8%,30.3,609,-,0.47,0.4,0.14,0,0,0,-,-,0,-,2021 Summer
Aithusa, BR,21,57.1%,3.9,4.6,2.6,5.3,7.9,401,68.5%,25.8,532,1.23,0.5,0.15,0.21,22,1,44,38.1%,9.5%,0,8,2021 Summer
Akaadian, US,39,35.9%,2.9,3.1,3.1,5.9,6.0,350,75.1%,20.0,363,1.21,0.33,0.31,0.26,-17,-3,-125,41%,10.3%,0,3,2021 Summer
Akabane, FR,62,66.1%,4.5,4.5,2.9,8.3,5.8,379,72.8%,15.7,354,1.24,0.43,0.27,0.4,-37,-6,-168,40.3%,4.8%,1,9,2021 Summer
Akabuff, JP,9,44.4%,5.3,4.0,1.8,5.3,9.0,418,61.7%,27.5,450,1.29,0.49,0.33,0.2,19,4,184,11.1%,0%,0,-,2021 Summer
Akainu, JP,9,11.1%,2,3.3,4.2,5.1,8.1,377,70.6%,26.8,457,0.99,0.43,0.18,0.17,-137,4,52,22.2%,0%,0,3,2021 Summer
Akano,,16,37.5%,1.9,3.8,5.1,5.8,4.7,320,65.9%,17.6,334,1.08,0.29,0.26,0.31,-547,-12,-467,18.8%,18.8%,0,3,2021 Summer
Aku, FR,36,66.7%,5.2,1.0,2.5,11.9,0.9,248,74.7%,9.2,188,2.6,1.26,0.45,0.2,183,-5,334,16.7%,8.3%,0,-,2021 Summer
Aladoric, AU,35,68.6%,4.4,0.9,2.7,11.2,1.2,246,69.4%,8.1,154,2.79,1.75,0.37,0.62,210,3,169,40%,5.7%,0,1,2021 Summer
Alby, NL,30,63.3%,4.1,3.7,2.7,7.2,6.5,377,64.4%,18.2,396,1.39,0.39,0.33,0.26,244,4,315,40%,6.7%,0,4,2021 Summer
Alchemy, JP,12,50%,2.5,0.8,3.7,8.4,1.1,224,74.6%,7.3,141,2.27,1.53,0.3,0.47,-386,-1,-219,8.3%,16.7%,0,-,2021 Summer
Ale, CN,81,59.3%,3,3.8,2.8,4.5,8.3,411,59.2%,25.8,493,0.88,0.35,0.19,0.17,681,6,483,6.2%,1.2%,0,17,2021 Summer
Alex, TW,11,54.5%,2.4,2.6,3.6,6.2,5.7,334,68.6%,15.4,293,1.57,0.39,0.47,0.31,-281,7,-41,36.4%,18.2%,0,2,2021 Summer
Alexx, SE,21,57.1%,4,3.0,2.5,7.0,5.8,344,67.6%,15.5,322,1.29,0.26,0.33,0.28,-257,-3,-165,33.3%,4.8%,0,-,2021 Summer
Aliez, CN,22,9.1%,1.4,2.0,3.5,3.1,7.4,341,57.3%,22.7,355,-,0.42,0.15,0.24,-,-,-,-,-,0,-,2021 Summer
Alive, KR,34,73.5%,4.2,4.2,2.6,6.7,8.9,432,61.3%,25.2,526,1.31,0.48,0.35,0.14,-90,2,180,32.4%,11.8%,1,7,2021 Summer
Alleex, RS,1,0%,1,0.0,4.0,4.0,0.5,196,36.4%,6.6,96,2.16,1.64,0.3,0.56,-1603,2,-382,0%,0%,0,-,2021 Summer
Alois, NL,34,52.9%,3.9,3.7,2.6,6.3,8.3,423,59.4%,26.7,568,0.95,0.31,0.2,0.13,372,6,399,20.6%,23.5%,0,26,2021 Summer
Aloned, CL,11,54.5%,3.1,2.7,2.8,5.9,7.7,372,62.5%,27.9,577,1,0.37,0.25,0.15,-10,1,-351,18.2%,18.2%,0,3,2021 Summer
Alphari, GB,35,51.4%,4,2.6,2.0,5.3,8.5,405,69.1%,27.2,499,1.12,0.47,0.2,0.15,594,14,329,17.1%,14.3%,0,4,2021 Summer
Alternative, PT,43,65.1%,3.9,4.5,2.8,6.6,8.7,435,71.4%,31.9,668,1.18,0.45,0.28,0.14,486,7,193,46.5%,4.7%,0,4,2021 Summer
Alvanai, AL,7,14.3%,1.6,3.7,5.4,4.9,7.6,377,52.5%,24.0,558,0.79,0.3,0.12,0.13,-648,-5,-172,0%,14.3%,0,3,2021 Summer
AnDa, CA,58,48.3%,3.6,3.1,2.9,7.3,5.8,346,68.2%,16.4,330,1.52,0.43,0.38,0.34,60,-0,-15,34.5%,13.8%,0,11,2021 Summer
Andariel, TR,7,57.1%,5.6,3.9,1.7,5.7,9.4,436,74%,24.0,404,1.23,0.5,0.32,0.14,23,9,-84,28.6%,14.3%,0,-,2021 Summer
Anechek, UA,13,30.8%,2.1,2.5,3.6,5.0,5.4,328,63.8%,17.4,331,1.17,0.42,0.28,0.34,-568,-4,-301,23.1%,7.7%,1,1,2021 Summer
Anex, TW,18,5.6%,1.4,2.3,4.2,3.8,8.5,385,60.2%,26.3,506,1.2,0.46,0.32,0.17,-441,0,-252,11.1%,11.1%,0,1,2021 Summer
Angel, CN,47,55.3%,5,2.8,1.8,6.0,7.9,381,66.7%,22.1,419,-,0.45,0.24,0.17,-,-,-,-,-,0,-,2021 Summer
Anka, FR,8,0%,1.3,2.1,3.6,2.6,7.0,321,50.9%,17.6,249,0.79,0.35,0.15,0.16,-711,-13,-486,25%,25%,0,3,2021 Summer
Anyyy, BR,18,22.2%,2.3,2.7,3.6,5.6,7.7,370,61.9%,20.9,446,0.97,0.45,0.15,0.15,-250,-6,-94,11.1%,16.7%,0,2,2021 Summer
Aoi Haru, RU,21,38.1%,2.7,2.3,2.5,4.4,7.0,354,60.7%,20.9,361,0.79,0.43,0.1,0.16,-268,-3,-157,14.3%,4.8%,0,8,2021 Summer
Aomine, VN,42,50%,5.3,5.2,2.0,5.5,9.2,453,65.6%,25.4,504,1.32,0.54,0.36,0.12,-33,2,141,14.3%,4.8%,2,11,2021 Summer
Aphromoo, US,34,38.2%,2.6,0.4,3.2,7.9,1.3,225,69%,7.3,130,2.38,1.28,0.36,0.43,-6,1,136,35.3%,11.8%,0,-,2021 Summer
Apii, CN,35,62.9%,3.2,2.8,2.7,5.8,6.6,364,61%,20.3,387,1.22,0.48,0.26,0.19,302,7,105,25.7%,20%,0,9,2021 Summer
Araignee, FR,18,44.4%,4.3,3.1,2.1,5.9,7.6,381,52.7%,27.8,555,1.03,0.42,0.19,0.15,-400,-8,160,22.2%,11.1%,0,2,2021 Summer
Arashi, MY,16,25%,1.8,2.1,5.0,6.6,4.4,299,70.4%,15.2,300,1.44,0.43,0.39,0.36,-300,-13,-447,43.8%,25%,0,-,2021 Summer
Archer, KR,22,54.5%,4.4,4.0,2.2,5.9,9.4,431,71.4%,29.7,560,1.59,0.62,0.45,0.15,509,11,87,18.2%,0%,0,3,2021 Summer
Ari, BR,2,0%,3,1.5,3.0,7.5,7.6,349,91.7%,20.5,313,0.59,0.31,0.07,0.12,-136,-4,-492,0%,0%,0,-,2021 Summer
Aria, KR,37,64.9%,8.1,4.6,1.3,5.8,8.6,417,67.5%,24.9,472,1.2,0.43,0.25,0.2,542,8,352,32.4%,8.1%,0,10,2021 Summer
Aristo, BE,10,30%,1.9,2.1,4.5,6.4,6.7,349,66.9%,24.3,473,0.95,0.46,0.12,0.18,-327,-14,-444,10%,20%,0,5,2021 Summer
Ark, KR,2,0%,1.1,2.0,4.0,2.5,7.3,339,37.5%,21.1,341,1.31,0.56,0.19,0.23,-1012,-10,-176,50%,0%,0,-,2021 Summer
Armao, US,56,66.1%,4.2,3.3,2.6,7.6,5.9,356,70.4%,16.3,352,1.24,0.31,0.27,0.22,-87,2,29,28.6%,10.7%,1,6,2021 Summer
Armut, TR,40,62.5%,3.2,3.6,3.2,6.6,7.9,409,61.7%,24.4,516,1.2,0.49,0.22,0.18,145,2,24,17.5%,12.5%,0,9,2021 Summer
Array, US,9,55.6%,5.4,4.9,1.8,4.8,9.0,434,63.2%,29.1,580,1.31,0.59,0.31,0.16,160,2,182,11.1%,0%,0,1,2021 Summer
Arrietty, VN,7,28.6%,3.5,4.1,2.9,5.7,8.6,398,62.1%,24.1,511,0.98,0.4,0.21,0.16,-603,-3,137,14.3%,0%,0,-,2021 Summer
Arrow, KR,12,58.3%,4.1,3.6,2.5,6.7,8.5,413,56.8%,24.3,534,1.29,0.49,0.41,0.17,-500,-8,-220,16.7%,0%,0,2,2021 Summer
Artemis, VN,42,76.2%,6.4,7.2,2.1,6.1,9.9,510,69.6%,29.1,688,1.12,0.36,0.36,0.11,1050,10,387,35.7%,2.4%,1,20,2021 Summer
Artifact, VN,5,0%,1.2,2.6,4.0,2.0,7.7,344,52.9%,25.9,465,1,0.48,0.17,0.22,-813,-10,-880,40%,0%,0,-,2021 Summer
Ashanome, FR,17,29.4%,1.8,2.2,4.5,5.6,5.3,313,60.8%,16.6,352,1.44,0.48,0.31,0.41,-365,-4,-127,23.5%,23.5%,0,2,2021 Summer
Asper, KR,18,27.8%,2.6,0.8,3.2,7.3,1.2,227,68.2%,7.3,139,2.69,1.53,0.39,0.49,13,-0,44,27.8%,11.1%,0,-,2021 Summer
Asta, BR,26,76.9%,7.7,3.5,1.4,7.5,6.2,365,65.9%,15.9,323,1.38,0.43,0.31,0.38,131,5,158,26.9%,3.8%,0,2,2021 Summer
Asza, NL,25,52%,4.1,3.4,2.4,6.3,8.4,407,75.4%,27.9,509,0.94,0.33,0.26,0.09,-435,-7,28,20%,8%,0,4,2021 Summer
Atlen, TW,31,64.5%,5.6,3.5,1.7,6.2,8.6,414,63.5%,27.3,560,1.2,0.53,0.28,0.19,127,0,183,12.9%,12.9%,0,2,2021 Summer
Attila, PT,41,53.7%,5.3,4.4,1.7,4.8,10.0,459,66.9%,28.6,625,1.43,0.44,0.42,0.13,305,6,251,31.7%,2.4%,0,3,2021 Summer
Audax, ES,18,27.8%,3.4,3.9,2.8,5.5,7.7,394,60%,21.7,437,1.06,0.45,0.18,0.17,-97,-5,-217,0%,0%,0,3,2021 Summer
Avenger, BR,20,55%,4.2,4.0,2.7,7.3,8.0,390,69.3%,20.8,435,1.11,0.47,0.19,0.24,238,0,18,20%,5%,0,7,2021 Summer
Axelent, MK,16,68.8%,4.4,4.8,2.7,7.0,7.5,405,62.8%,24.0,532,0.86,0.36,0.17,0.07,-204,-15,-422,31.3%,0%,0,3,2021 Summer
Azhi, TW,20,30%,2,3.0,3.2,3.5,7.9,377,49%,23.5,453,1.06,0.37,0.21,0.16,-173,-1,-136,0%,5%,0,5,2021 Summer
Aziado, PT,43,65.1%,4.6,2.3,1.8,6.0,7.3,371,56.1%,18.7,375,1.06,0.45,0.16,0.17,180,5,257,7%,4.7%,0,7,2021 Summer
Azra, TN,18,22.2%,1.9,2.6,4.2,5.5,5.7,331,68.2%,16.9,328,1.32,0.26,0.32,0.19,-333,-5,-193,38.9%,11.1%,0,1,2021 Summer
Azus, AU,4,25%,1.7,3.5,5.5,5.8,3.5,305,64.3%,12.5,268,1.39,0.64,0.14,0.25,-486,-18,-772,0%,25%,0,2,2021 Summer
BAO, KR,35,28.6%,3.2,2.6,1.9,3.5,9.9,411,59.6%,27.0,479,1.12,0.45,0.36,0.12,-49,4,-204,11.4%,2.9%,0,2,2021 Summer
BEAAAT, PT,31,41.9%,2.1,0.5,5.5,10.9,1.3,239,63.6%,7.4,152,2.61,1.41,0.34,0.41,-130,0,-196,16.1%,22.6%,0,-,2021 Summer
BOSS, RU,33,60.6%,3.6,3.4,2.4,5.1,7.4,391,56.7%,22.5,449,0.9,0.41,0.14,0.14,143,5,122,12.1%,24.2%,0,10,2021 Summer
Babip, AU,43,60.5%,4.1,3.9,2.7,7.2,5.7,358,74.3%,18.4,352,1.13,0.27,0.29,0.25,23,-6,-326,37.2%,2.3%,0,4,2021 Summer
Baca, PT,39,53.8%,3.1,3.1,2.8,5.7,7.6,367,63.2%,21.3,446,1.06,0.47,0.19,0.19,-207,-2,-160,15.4%,12.8%,0,10,2021 Summer
Badlulu, FR,18,55.6%,3.1,4.3,3.2,5.7,7.7,396,56.9%,23.7,511,0.96,0.45,0.14,0.18,505,9,241,22.2%,11.1%,0,13,2021 Summer
Bako, GR,59,55.9%,3,3.8,3.4,6.3,7.0,385,53.6%,23.2,524,0.96,0.39,0.21,0.11,306,7,115,15.3%,11.9%,0,41,2021 Summer
Balkane, UA,14,28.6%,2.7,2.9,3.3,5.9,5.0,319,67.9%,16.9,348,1,0.24,0.2,0.33,-107,-1,-37,42.9%,0%,0,1,2021 Summer
Baloo, SE,16,18.8%,1.4,0.4,4.3,5.4,1.2,214,58.2%,7.9,126,2.65,1.6,0.36,0.57,-177,-0,-123,25%,18.8%,0,1,2021 Summer
Bananitoo, GR,54,64.8%,5.5,5.3,2.1,6.6,8.7,439,61.6%,27.6,629,1.23,0.47,0.3,0.11,155,2,202,22.2%,5.6%,0,12,2021 Summer
Bankai, BR,18,44.4%,3.8,3.9,2.4,5.5,8.4,408,68.8%,24.9,474,1.09,0.46,0.17,0.17,21,2,81,27.8%,5.6%,0,10,2021 Summer
Baolan, CN,4,50%,2.1,0.5,3.8,7.3,1.3,222,78.8%,7.8,152,-,1.71,0.31,0.62,-,-,-,-,-,0,-,2021 Summer
Baut, KR,19,42.1%,3.1,1.0,2.8,7.7,1.6,236,72.7%,7.0,131,2.59,1.59,0.39,0.5,58,3,176,21.1%,15.8%,0,1,2021 Summer
Bay, KR,17,58.8%,3.5,2.2,2.6,6.8,7.7,363,68.7%,21.8,360,1.07,0.47,0.17,0.19,-458,-9,-227,29.4%,11.8%,0,2,2021 Summer
Baybror, DK,16,43.8%,4.1,4.5,2.4,5.6,9.3,447,71.8%,26.3,506,1.11,0.47,0.33,0.12,155,-1,-33,31.3%,6.3%,0,1,2021 Summer
Bdd, KR,66,57.6%,4.1,2.9,2.2,5.9,8.2,386,65.2%,26.0,471,1.11,0.45,0.23,0.21,147,4,203,27.3%,9.1%,0,13,2021 Summer
BeBopBulli, SE,4,100%,4.9,1.8,2.8,11.8,3.5,309,65.3%,11.2,278,1.49,0.77,0.25,0.4,-246,-4,-516,50%,0%,0,-,2021 Summer
Bean, DE,65,60%,5.8,5.0,1.9,6.1,8.8,443,67.1%,27.2,583,1.12,0.37,0.27,0.14,504,4,229,26.2%,9.2%,0,9,2021 Summer
BeanJ, VN,33,45.5%,2.8,3.0,3.9,7.8,5.0,334,70.3%,15.1,322,1.51,0.54,0.38,0.38,-232,-13,-271,36.4%,9.1%,0,4,2021 Summer
Beansu, EE,17,41.2%,3.3,2.8,2.8,6.4,6.9,361,57.9%,19.7,399,0.98,0.45,0.18,0.16,-426,-8,-280,11.8%,5.9%,0,2,2021 Summer
Beats, AU,29,55.2%,3,0.8,3.4,9.7,1.1,232,68.3%,7.2,143,2.46,1.37,0.28,0.44,-70,0,-187,24.1%,10.3%,0,1,2021 Summer
Beaupere, FR,26,30.8%,2.8,4.3,3.5,5.6,8.5,400,63.3%,30.6,630,1.2,0.45,0.25,0.14,-91,10,212,23.1%,3.8%,0,14,2021 Summer
Beenie, BR,2,50%,2.1,4.0,4.0,4.5,9.0,416,62.8%,34.2,839,1.18,0.4,0.21,0.1,63,-9,154,0%,50%,0,-,2021 Summer
Ben3k, PL,13,23.1%,1.9,3.2,4.0,4.5,5.7,327,76.9%,18.5,297,1.4,0.4,0.35,0.28,-280,2,-113,23.1%,7.7%,0,1,2021 Summer
Benaset, FR,22,81.8%,4.4,1.0,3.0,12.0,1.1,249,72.1%,8.8,196,2.77,1.51,0.37,0.42,-8,3,-112,27.3%,18.2%,0,-,2021 Summer
Benda, CZ,3,66.7%,6.5,2.7,1.3,6.0,8.7,400,49.9%,20.0,341,1.32,0.42,0.13,0.17,-102,-5,-312,33.3%,0%,0,1,2021 Summer
Bendix, DK,31,58.1%,5.3,3.9,2.0,6.5,8.3,406,64.8%,25.4,533,1.22,0.42,0.22,0.19,215,3,-51,16.1%,9.7%,0,14,2021 Summer
Berserker, KR,18,27.8%,3.9,3.1,1.8,4.1,9.9,418,62.8%,28.9,542,1.19,0.43,0.37,0.13,203,5,-91,22.2%,5.6%,0,2,2021 Summer
BeryL, KR,69,71%,3.4,0.8,2.7,8.4,1.5,248,62.1%,8.7,175,3.04,1.76,0.55,0.54,121,1,58,18.8%,10.1%,0,1,2021 Summer
BetaTwinz, MX,6,16.7%,1.8,1.0,4.7,7.5,1.0,220,66.1%,5.9,125,2.11,1.32,0.24,0.5,-834,-19,-976,16.7%,16.7%,0,-,2021 Summer
Betao, BR,25,64%,3.7,3.0,2.3,5.5,8.1,398,63.9%,25.6,477,1.54,0.6,0.26,0.31,452,11,255,24%,8%,0,13,2021 Summer
Betty, TW,30,43.3%,4.2,3.4,2.5,7.0,8.7,401,75.2%,27.5,556,-,0.35,0.31,0.1,-,-,-,-,-,0,-,2021 Summer
Bewis, BE,10,0%,2.2,3.6,3.0,3.0,8.0,399,64.6%,28.9,484,0.81,0.27,0.23,0.09,190,0,85,30%,10%,0,4,2021 Summer
Bible, KR,13,53.8%,2.1,0.7,4.0,7.8,1.2,230,62.2%,7.8,141,2.61,1.59,0.42,0.58,-88,-0,-123,0%,23.1%,0,-,2021 Summer
Bie, VN,39,71.8%,5.1,1.2,2.4,11.2,1.2,258,65.9%,8.3,191,2.73,1.67,0.32,0.51,207,3,197,20.5%,7.7%,0,-,2021 Summer
Bin, CN,47,55.3%,3.2,3.5,2.4,4.1,8.6,408,58%,24.3,451,-,0.48,0.17,0.21,-,-,-,-,-,0,-,2021 Summer
Bini, KR,20,45%,3.6,2.6,2.3,5.8,7.9,378,65.4%,24.5,454,1.24,0.61,0.27,0.17,-387,-15,-90,30%,0%,0,2,2021 Summer
BioPanther, AU,27,66.7%,4.1,2.3,2.3,7.0,7.5,370,59.2%,19.1,372,1.17,0.48,0.13,0.18,-99,5,-28,18.5%,14.8%,0,6,2021 Summer
Biosun, PL,4,0%,1.3,2.5,3.0,1.5,8.3,355,39.1%,27.5,459,0.77,0.32,0.19,0.13,-990,-22,-204,25%,25%,0,-,2021 Summer
Biubiu, CN,44,54.5%,2.8,2.6,3.0,6.0,8.0,391,60.7%,22.1,439,-,0.44,0.19,0.2,-,-,-,-,-,0,-,2021 Summer
Biven, TW,16,43.8%,2.7,2.8,3.7,7.1,7.2,366,73.7%,19.6,374,1.13,0.57,0.22,0.31,-1,-5,-80,12.5%,18.8%,0,2,2021 Summer
Blaber, US,64,54.7%,4.2,3.1,2.5,7.2,6.5,360,70.9%,18.3,357,1.5,0.38,0.4,0.28,231,10,419,48.4%,12.5%,0,12,2021 Summer
Black, TR,24,62.5%,4.1,3.3,2.0,4.8,9.2,424,68.4%,31.0,608,1.11,0.51,0.29,0.17,351,0,-39,25%,8.3%,0,2,2021 Summer
BlackSwan, CZ,1,0%,1.7,2.0,3.0,3.0,8.1,396,62.5%,23.6,382,1.04,0.38,0.28,0.09,-1631,-18,-656,0%,0%,0,-,2021 Summer
Blackrog, SE,36,66.7%,5,4.1,2.3,7.3,9.0,443,63.9%,25.2,535,1.21,0.38,0.33,0.14,541,4,-122,16.7%,11.1%,0,2,2021 Summer
Blacky, BR,27,51.9%,3.3,4.0,3.0,5.9,8.0,398,66.3%,24.5,514,1.19,0.47,0.22,0.2,186,1,-18,18.5%,18.5%,0,10,2021 Summer
Blaze, SG,15,26.7%,2.9,2.9,2.7,4.9,9.0,400,60.4%,26.0,518,1.09,0.49,0.26,0.14,-788,-13,-434,20%,0%,0,1,2021 Summer
Blazes, VN,42,54.8%,3.2,4.0,3.4,6.7,8.5,425,61.5%,25.5,610,1.07,0.44,0.2,0.18,93,6,115,21.4%,14.3%,0,12,2021 Summer
Blindness, MK,4,0%,1.3,1.0,3.3,3.3,8.8,358,65.5%,19.7,274,1.14,0.49,0.25,0.18,-346,-10,-414,0%,25%,0,-,2021 Summer
Blizz, PT,29,55.2%,4.8,4.0,2.5,7.8,7.7,386,74.3%,24.1,493,1.18,0.44,0.19,0.15,-99,2,61,27.6%,0%,0,10,2021 Summer
Blue, BE,15,33.3%,2.8,3.1,2.5,3.9,9.3,406,71.4%,26.4,459,1.12,0.44,0.27,0.12,-469,0,-287,13.3%,26.7%,0,4,2021 Summer
Boal, BR,26,76.9%,4.8,4.2,2.2,6.2,7.8,413,64.2%,24.9,518,1.01,0.44,0.17,0.23,268,2,488,26.9%,15.4%,0,21,2021 Summer
Bola, MX,2,0%,1.1,1.5,3.5,2.5,7.9,343,47.9%,33.0,514,1.53,0.73,0.35,0.26,-40,-7,186,50%,0%,0,-,2021 Summer
Bolulu, TR,34,73.5%,7.1,3.6,1.7,8.2,8.2,404,68.3%,23.5,492,1.12,0.5,0.12,0.19,211,3,226,20.6%,5.9%,0,4,2021 Summer
Bona, RS,15,13.3%,1.5,0.7,4.4,5.9,1.1,215,71.1%,7.5,111,2.37,1.43,0.28,0.44,-79,-1,104,40%,0%,0,-,2021 Summer
Boras, HR,15,6.7%,1.7,1.3,3.2,4.2,6.4,315,47.8%,21.4,374,0.9,0.36,0.16,0.12,-964,-24,-732,6.7%,13.3%,0,2,2021 Summer
Boukada, FR,24,25%,2.4,2.4,3.5,6.0,5.0,309,70.8%,15.8,295,1.27,0.34,0.36,0.3,-112,0,-124,50%,4.2%,0,1,2021 Summer
Bounty, BR,24,79.2%,4.1,0.7,2.7,10.3,1.2,242,63.4%,7.5,153,2.78,1.64,0.4,0.53,17,-3,-120,16.7%,8.3%,0,-,2021 Summer
Br0kk, GR,7,0%,1.1,1.3,4.4,3.4,6.2,304,50.7%,19.1,318,0.61,0.3,0.12,0.04,-1450,-34,-701,0%,14.3%,0,2,2021 Summer
Bradley, US,12,58.3%,3.7,4.9,2.8,5.7,8.9,444,57.6%,28.0,598,0.84,0.34,0.14,0.1,426,5,-67,16.7%,25%,0,6,2021 Summer
Brance, BR,6,50%,5.1,4.3,2.2,6.7,7.8,392,64.1%,26.9,607,1.01,0.42,0.28,0.18,172,-3,-113,16.7%,0%,0,1,2021 Summer
Brandini, US,12,58.3%,2.7,4.2,3.7,5.6,7.9,402,57.5%,23.1,496,1,0.48,0.14,0.19,326,5,-2,16.7%,16.7%,0,-,2021 Summer
Bravado, SE,2,0%,2,1.0,4.0,7.0,1.3,222,68.5%,7.3,181,3.19,1.59,0.57,0.58,704,10,592,50%,0%,0,-,2021 Summer
Brayaron, PE,4,50%,3.2,2.8,2.3,4.5,7.5,358,56.4%,23.0,467,1.03,0.45,0.18,0.2,224,0,176,25%,25%,0,-,2021 Summer
Breathe, CN,69,52.2%,3.2,3.8,2.8,5.1,8.2,408,63.3%,22.9,459,-,0.45,0.19,0.24,-,-,-,-,-,0,-,2021 Summer
