Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
Aizhon, ES,2,0%,17,1.0,0.5,7.5,0.7,233,79.2%,11.4,203,2.71,1.37,0.43,0.4,-230,5,139,0%,0%,0,-,2019 Summer
Akaadian, US,18,38.9%,2.7,1.8,2.9,6.1,5.0,317,73.6%,13.7,264,1.91,0.77,0.47,0.35,-1,2,-94,38.9%,11.1%,0,1,2019 Summer
Akunma, PE,21,33.3%,1.9,1.8,3.0,3.9,7.4,355,46.8%,19.0,353,0.94,0.43,0.15,0.17,-383,-7,-187,4.8%,19%,0,2,2019 Summer
Aladoric, AU,11,45.5%,3.3,1.6,2.7,7.5,1.3,256,70%,10.8,193,2.4,1.52,0.38,0.49,3,1,-269,18.2%,18.2%,0,-,2019 Summer
Alba, PT,4,0%,1.4,1.3,4.5,5.3,4.0,278,79.2%,14.9,210,1.2,0.49,0.21,0.33,-791,-10,-612,50%,0%,0,-,2019 Summer
Albi, DE,9,22.2%,1.4,2.2,6.6,6.8,4.1,298,64.3%,20.3,340,1,0.34,0.21,0.13,-398,-6,-394,44.4%,22.2%,0,-,2019 Summer
Alcaffee, DE,13,53.8%,2.2,4.5,4.2,4.8,8.0,404,60.1%,26.9,511,0.95,0.44,0.15,0.16,332,21,505,15.4%,0%,0,22,2019 Summer
Alchemy, JP,12,91.7%,6.1,1.5,1.5,7.7,6.4,333,60.5%,13.9,259,1.15,0.54,0.17,0.18,-246,-14,-332,16.7%,16.7%,0,-,2019 Summer
Alex, TW,42,50%,3.9,1.5,2.0,6.1,5.0,317,70.8%,11.6,201,1.74,0.49,0.54,0.38,35,-0,52,47.6%,9.5%,0,5,2019 Summer
Algos, TR,9,33.3%,2.3,0.6,3.0,6.2,1.2,239,61.8%,6.8,97,2.23,1.45,0.23,0.5,-26,13,-69,22.2%,11.1%,0,-,2019 Summer
Aliez, CN,7,28.6%,1.5,2.4,4.1,3.7,7.4,357,45.7%,19.8,355,-,0.46,0.22,0.18,-,-,-,0%,0%,0,-,2019 Summer
Alive, KR,18,33.3%,2.9,3.1,2.5,4.2,10.1,441,71.4%,35.3,576,1.11,0.39,0.36,0.13,733,15,82,50%,16.7%,0,2,2019 Summer
Alleycat,,21,19%,1.7,1.0,3.5,5.1,1.2,229,65.4%,11.0,186,1.83,1.15,0.24,0.35,-491,-4,-501,19%,9.5%,0,-,2019 Summer
Alois, NL,3,33.3%,2.3,5.0,4.0,4.3,8.3,413,52.5%,22.4,428,0.96,0.45,0.17,0.12,538,13,1063,66.7%,0%,0,4,2019 Summer
Aloned, CL,26,53.8%,2.9,2.7,2.3,4.0,8.6,396,57.5%,23.6,420,1.09,0.53,0.16,0.23,26,2,180,26.9%,7.7%,0,14,2019 Summer
Alphari, GB,27,44.4%,3,2.6,2.1,3.8,8.5,403,52.8%,25.2,439,1.01,0.48,0.16,0.16,397,13,290,22.2%,18.5%,0,7,2019 Summer
Alternative, PT,24,45.8%,2.4,2.9,3.3,4.8,8.9,410,67.5%,27.4,470,1.15,0.47,0.25,0.21,-123,2,32,20.8%,16.7%,0,3,2019 Summer
Alvez,,17,23.5%,2.4,4.4,4.2,5.5,5.0,351,62.1%,17.4,376,1.34,0.39,0.34,0.25,-219,-5,-215,35.3%,5.9%,0,6,2019 Summer
Amazing, DE,19,42.1%,3,1.5,2.6,6.4,4.8,303,82.6%,11.3,198,1.4,0.36,0.45,0.27,-222,-6,-44,31.6%,15.8%,0,-,2019 Summer
AnDa, CA,31,67.7%,4.3,3.2,2.5,7.2,4.9,336,71%,14.6,298,1.97,0.82,0.49,0.45,18,-2,-181,25.8%,19.4%,0,4,2019 Summer
Anechek, UA,14,42.9%,2.1,2.9,4.6,6.9,4.3,325,68%,16.0,326,1.57,0.76,0.41,0.42,213,2,92,50%,28.6%,0,2,2019 Summer
Angel, CN,21,42.9%,2.8,3.6,2.7,4.1,8.0,390,62%,21.3,387,-,0.47,0.23,0.23,-,-,-,-,-,0,-,2019 Summer
Animale, IT,14,7.1%,2.2,2.2,2.3,2.8,8.9,377,54.4%,20.5,291,0.76,0.37,0.14,0.12,-453,-5,-131,7.1%,7.1%,0,1,2019 Summer
Annyeong, CZ,6,50%,2.3,2.0,4.5,8.2,3.4,293,64.8%,13.7,275,1.71,1.1,0.35,0.42,-340,-17,-80,0%,0%,0,-,2019 Summer
Anthrax, BE,24,54.2%,3.8,0.7,2.9,10.5,1.1,243,76.1%,9.7,179,2.22,1.3,0.25,0.4,-31,-1,278,20.8%,8.3%,0,-,2019 Summer
Anyyy, BR,24,45.8%,3.2,3.0,2.3,4.1,8.5,393,57.4%,25.3,442,0.94,0.47,0.16,0.19,45,2,-60,16.7%,0%,0,10,2019 Summer
Aomine, VN,29,34.5%,3.7,3.5,2.1,4.1,10.0,439,62.6%,26.7,457,1.3,0.46,0.42,0.15,-211,-7,-24,34.5%,0%,2,4,2019 Summer
Aoshi,,3,33.3%,2.3,1.7,2.7,4.3,6.5,335,42.1%,15.9,260,1.02,0.52,0.15,0.25,-1579,-32,-768,0%,33.3%,0,2,2019 Summer
Apex, TW,40,55%,4.1,2.9,1.8,4.6,8.4,388,69.5%,24.3,441,1.23,0.61,0.31,0.35,119,-1,184,30%,10%,0,7,2019 Summer
Aphromoo, US,20,45%,3.3,0.9,2.4,6.9,1.0,236,78.8%,7.8,128,2.07,1.15,0.33,0.37,-111,-12,59,25%,15%,0,-,2019 Summer
Apii, CN,5,0%,1.5,0.6,3.4,4.6,0.9,221,63.1%,10.7,157,1.9,1.18,0.31,0.47,27,-4,-284,20%,20%,0,-,2019 Summer
Apollo, US,19,26.3%,2.7,3.3,2.7,4.0,9.0,404,71.7%,25.0,472,1.09,0.43,0.3,0.17,-147,3,-211,5.3%,21.1%,0,2,2019 Summer
Arce,,28,50%,3.5,0.7,2.5,8.0,1.6,255,63%,9.5,169,2.34,1.32,0.38,0.45,-76,2,-30,10.7%,14.3%,0,2,2019 Summer
Archeny,,18,44.4%,3,2.9,3.1,6.4,7.8,381,48.2%,23.2,518,1.32,0.53,0.3,0.22,-6,-1,-15,5.6%,11.1%,0,5,2019 Summer
Archie2b, RU,17,52.9%,3.1,0.7,3.3,9.4,1.3,257,67.4%,8.6,168,2.05,1.31,0.26,0.41,71,2,31,23.5%,11.8%,0,-,2019 Summer
Arfyss,,6,50%,2.9,2.5,2.0,3.3,7.6,371,51.2%,17.1,295,0.99,0.44,0.16,0.18,-484,-19,-750,33.3%,33.3%,0,2,2019 Summer
Aria, KR,26,73.1%,7.2,4.4,1.4,5.6,8.5,405,67%,27.0,498,1.14,0.51,0.27,0.18,243,5,337,19.2%,3.8%,0,17,2019 Summer
Armao, US,14,57.1%,2.4,1.4,2.8,5.3,5.6,323,55.9%,15.8,293,1.08,0.52,0.15,0.25,-380,-9,-315,14.3%,21.4%,0,-,2019 Summer
Armut, TR,34,70.6%,3.6,3.2,2.3,5.1,8.3,414,58.8%,25.2,435,1.13,0.53,0.19,0.2,594,11,351,23.5%,5.9%,0,12,2019 Summer
ArrHedge,,18,83.3%,4.5,3.1,2.1,6.2,7.7,394,51.6%,21.5,469,1.1,0.5,0.18,0.2,265,6,337,33.3%,5.6%,0,7,2019 Summer
Arrow, KR,23,43.5%,3.7,2.4,1.7,4.1,9.1,418,64.6%,27.5,480,1.28,0.45,0.39,0.17,99,-2,151,26.1%,4.3%,0,-,2019 Summer
Art, KR,26,73.1%,6.7,5.4,1.7,5.6,10.0,476,76.6%,34.3,634,1.24,0.38,0.36,0.12,469,4,-59,26.9%,3.8%,0,5,2019 Summer
Artemis, VN,8,62.5%,2.6,3.9,3.1,4.3,9.6,444,51.3%,24.6,412,0.96,0.36,0.23,0.11,-324,-3,38,12.5%,12.5%,0,-,2019 Summer
Artifact, VN,50,58%,3.3,3.9,2.8,5.2,8.4,415,60.5%,28.1,513,0.95,0.46,0.17,0.19,219,1,-7,18%,4%,0,28,2019 Summer
Arumik, JP,21,52.4%,3.1,1.8,2.0,4.5,7.3,352,51.1%,16.6,303,1.1,0.51,0.19,0.21,-75,-6,290,14.3%,9.5%,0,9,2019 Summer
Aslan, BR,21,33.3%,3.2,2.5,2.1,4.3,8.7,385,62.8%,30.0,532,1.21,0.42,0.3,0.16,-343,-3,-108,0%,0%,0,2,2019 Summer
Asura, CN,43,53.5%,4.1,4.4,2.1,4.4,9.6,451,62.3%,30.0,545,-,0.32,0.28,0.08,-,-,-,0%,0%,0,-,2019 Summer
Attila, PT,23,39.1%,3,3.0,2.6,4.7,9.6,430,60.1%,24.8,462,1.17,0.36,0.38,0.11,-204,6,-179,26.1%,17.4%,0,1,2019 Summer
Awaker, CZ,4,0%,1.2,1.0,2.5,2.0,7.7,331,41.3%,26.2,378,0.99,0.52,0.15,0.21,85,-1,-184,25%,0%,0,-,2019 Summer
Aziado, PT,17,29.4%,1.7,1.4,2.9,3.6,7.4,340,53.3%,22.7,383,1.05,0.48,0.12,0.18,-406,-3,-343,5.9%,5.9%,0,-,2019 Summer
Azure,,16,31.3%,1.6,2.9,4.8,4.8,6.5,346,45.3%,21.0,443,0.85,0.4,0.12,0.12,-935,-12,-519,31.3%,0%,0,9,2019 Summer
BANKAI, PT,11,9.1%,2.1,2.6,3.2,4.2,7.3,350,56.5%,29.4,475,0.77,0.42,0.11,0.16,-533,-7,-174,27.3%,9.1%,0,4,2019 Summer
BIG, US,23,43.5%,2.3,0.5,2.8,6.0,1.1,237,66.7%,9.2,158,2.57,1.46,0.39,0.52,38,3,-27,26.1%,21.7%,0,-,2019 Summer
BOSS, RU,34,67.6%,3.8,3.6,2.4,5.8,7.1,389,52.1%,20.2,384,0.95,0.41,0.19,0.14,497,1,121,23.5%,17.6%,0,16,2019 Summer
Babip, AU,32,75%,5.6,2.4,2.0,8.9,4.9,337,72.3%,11.4,207,1.31,0.32,0.38,0.25,55,-1,-7,28.1%,12.5%,0,3,2019 Summer
Baca, PT,17,29.4%,2.4,2.6,2.9,4.4,7.7,363,63.4%,23.1,409,1.15,0.54,0.21,0.26,-296,-9,-240,23.5%,5.9%,0,1,2019 Summer
BalKhan, KR,25,56%,2.6,2.5,4.0,7.8,5.0,336,68%,14.4,289,1.88,0.73,0.45,0.37,270,5,409,36%,28%,0,1,2019 Summer
Bananitoo, GR,3,33.3%,2.4,3.3,3.0,4.0,8.5,396,56.2%,27.9,456,1.07,0.44,0.23,0.15,-422,-1,16,33.3%,33.3%,0,-,2019 Summer
Bando, CH,11,54.5%,3.2,2.8,2.5,5.4,7.7,391,53.8%,25.3,433,0.86,0.43,0.11,0.15,458,6,15,9.1%,9.1%,0,4,2019 Summer
Bang, KR,20,40%,4.8,2.3,1.5,4.9,9.3,410,76.4%,31.7,551,1.29,0.56,0.27,0.22,9,9,33,20%,5%,0,1,2019 Summer
Baolan, CN,63,55.6%,3.2,0.6,3.3,9.9,1.3,248,63.5%,8.6,179,2.69,1.45,0.33,0.55,-498,0,-296,1.6%,1.6%,0,-,2019 Summer
BardBerry,,14,21.4%,2.2,1.1,3.1,5.9,0.8,236,67%,13.8,235,1.93,1.21,0.32,0.44,-504,-10,-549,28.6%,14.3%,0,-,2019 Summer
Bartholdy,,14,7.1%,1,1.7,5.6,4.1,4.2,287,59.3%,14.3,209,1.54,0.58,0.41,0.31,-816,-14,-684,28.6%,28.6%,0,-,2019 Summer
Baton, PL,6,33.3%,2.3,1.5,3.3,6.2,4.0,284,69.2%,12.2,181,1.86,0.66,0.47,0.36,-94,-9,-175,50%,0%,0,1,2019 Summer
Baula, CR,28,42.9%,3,0.6,2.7,7.6,1.7,250,66.8%,9.2,153,2.7,1.91,0.37,0.58,12,12,-47,25%,10.7%,0,1,2019 Summer
Bdd, KR,44,36.4%,3.4,3.1,2.0,3.8,8.5,387,66.7%,28.1,438,1.05,0.53,0.25,0.22,33,-0,-95,31.8%,9.1%,0,14,2019 Summer
Bean, DE,18,66.7%,6.5,5.2,1.8,6.4,9.5,462,68.8%,28.2,554,1.22,0.39,0.3,0.15,498,12,482,27.8%,11.1%,0,5,2019 Summer
Beansu, EE,26,50%,3.8,2.7,2.2,5.5,7.4,355,57.2%,20.5,349,1.15,0.54,0.23,0.25,-215,6,228,7.7%,0%,0,-,2019 Summer
Bearcute,,14,21.4%,2.3,1.6,3.1,5.6,4.2,293,70.2%,13.1,232,1.3,0.56,0.25,0.3,-240,-7,-263,28.6%,7.1%,0,2,2019 Summer
Bellbee,,15,6.7%,1.5,2.3,3.7,3.1,7.4,348,57.6%,26.2,435,0.8,0.43,0.11,0.18,-939,-9,-348,6.7%,26.7%,0,3,2019 Summer
Ben, KR,38,65.8%,4.2,0.7,2.0,7.6,1.1,252,62.8%,9.2,170,2.34,1.21,0.27,0.41,-403,-14,152,0%,0%,0,-,2019 Summer
Ben3k, PL,14,21.4%,1.7,1.7,3.4,4.1,4.3,294,74.2%,14.1,188,1.64,0.69,0.42,0.41,-293,-2,-214,14.3%,14.3%,0,1,2019 Summer
Ben4,,35,34.3%,2.6,2.4,3.4,6.4,5.0,335,67.3%,16.1,294,-,0.61,0.42,0.35,-,-,-,0%,0%,0,-,2019 Summer
Berentt,,8,25%,2.8,2.6,2.3,3.6,8.5,376,52.7%,28.5,481,1.02,0.43,0.12,0.11,-100,-2,234,25%,12.5%,0,-,2019 Summer
BeryL, KR,72,65.3%,3.8,0.8,2.6,9.2,1.8,264,68.4%,8.8,166,2.63,1.7,0.45,0.56,9,1,37,15.3%,13.9%,0,1,2019 Summer
Betty, TW,35,31.4%,4.7,3.3,1.7,4.8,9.1,427,73.1%,29.8,513,1.42,0.5,0.41,0.13,200,-4,64,28.6%,8.6%,0,2,2019 Summer
Bie, VN,35,37.1%,3.4,0.9,2.4,7.3,0.9,245,67.5%,10.1,168,2.54,1.56,0.41,0.52,81,-3,-107,40%,8.6%,0,1,2019 Summer
BigKoro, VN,46,43.5%,3.5,3.6,2.3,4.4,9.4,438,61.5%,26.1,458,1.39,0.49,0.34,0.17,387,5,148,15.2%,8.7%,0,3,2019 Summer
BioPanther, AU,25,52%,3,3.2,3.0,5.6,7.8,388,54.8%,23.5,450,1.04,0.49,0.14,0.16,253,6,189,20%,4%,0,11,2019 Summer
Biob, VN,20,55%,3.7,0.7,2.3,7.9,1.1,242,65.3%,10.4,164,2.23,1.59,0.3,0.48,-16,4,39,20%,5%,0,2,2019 Summer
Biofrost, CA,35,57.1%,4,1.1,2.1,7.4,1.4,256,68%,9.8,172,2.41,1.44,0.41,0.48,131,2,230,14.3%,5.7%,0,-,2019 Summer
Biubiu, CN,17,58.8%,2.4,2.2,2.9,4.8,7.9,374,55.6%,19.0,341,-,0.46,0.19,0.2,-,-,-,0%,0%,0,-,2019 Summer
Bjergsen, DK,32,43.8%,3.9,3.1,1.9,4.4,8.4,388,64.8%,26.5,472,0.9,0.46,0.18,0.19,-15,1,116,15.6%,6.3%,0,2,2019 Summer
Blaber, US,29,58.6%,3.7,3.3,3.7,10.4,5.5,367,78.5%,18.3,394,1.67,0.58,0.35,0.26,365,6,282,51.7%,6.9%,0,4,2019 Summer
Black, TR,18,27.8%,3.7,3.6,2.2,4.6,9.3,424,67.9%,29.9,537,1.04,0.42,0.25,0.15,-57,-7,-329,33.3%,5.6%,0,-,2019 Summer
Blaze, SG,23,47.8%,2.7,3.5,2.8,4.1,8.4,411,48.2%,22.9,444,0.86,0.41,0.16,0.13,-276,-8,-112,17.4%,4.3%,0,6,2019 Summer
Bless, CN,10,60%,3,2.2,2.5,5.4,4.8,322,67.3%,14.9,213,-,0.5,0.47,0.38,-,-,-,-,-,0,-,2019 Summer
Blizz, PT,21,66.7%,4.6,3.4,2.0,5.5,8.3,400,51.5%,25.4,498,1.07,0.46,0.2,0.18,193,1,120,19%,0%,0,9,2019 Summer
Blossom,,14,35.7%,2.8,1.9,2.7,5.6,5.4,332,74.9%,14.0,212,1.99,0.94,0.46,0.33,-23,2,34,50%,21.4%,0,-,2019 Summer
Blue, BE,12,41.7%,2.5,3.0,2.7,3.8,8.4,399,55.1%,24.9,369,1.1,0.52,0.24,0.21,142,-8,17,50%,8.3%,0,1,2019 Summer
Bobiistaa, CZ,13,30.8%,2.7,2.5,2.4,4.1,7.6,379,56.2%,27.0,460,0.9,0.46,0.11,0.12,145,11,411,15.4%,23.1%,0,9,2019 Summer
Bolszak, PL,18,50%,3.8,2.6,2.6,7.4,5.3,340,63.5%,14.0,274,1.82,0.62,0.43,0.2,202,9,437,38.9%,16.7%,0,2,2019 Summer
Bolulu, TR,21,47.6%,4.4,3.9,2.0,5.1,7.8,374,69.9%,25.5,430,0.97,0.49,0.17,0.22,103,1,213,23.8%,0%,0,9,2019 Summer
Brandini, US,18,50%,2.5,2.9,3.3,5.5,7.2,368,56.6%,21.8,435,1.07,0.5,0.2,0.25,142,0,269,27.8%,11.1%,0,5,2019 Summer
Breathe, CN,34,20.6%,1.6,2.7,3.7,3.4,8.5,383,55%,23.7,387,-,0.47,0.17,0.18,-,-,-,0%,0%,0,-,2019 Summer
Breeze,,36,41.7%,3.4,2.4,1.9,4.1,9.4,411,61.2%,26.6,435,1.19,0.35,0.37,0.09,-486,-6,-140,16.7%,5.6%,0,1,2019 Summer
Brizz22, IT,21,76.2%,8.2,2.0,1.4,9.2,0.8,275,64.6%,9.7,208,2.09,1.09,0.33,0.33,207,-8,347,42.9%,4.8%,0,3,2019 Summer
Brokenblade, DE,32,43.8%,2.5,2.5,2.7,4.2,7.8,367,59.7%,23.4,420,1.03,0.56,0.17,0.24,-344,-6,-274,25%,3.1%,0,7,2019 Summer
Brolia, TR,14,35.7%,1.7,1.3,2.7,3.4,7.3,334,45.1%,17.3,276,1.2,0.67,0.19,0.34,-602,-16,-572,0%,0%,0,1,2019 Summer
Broxah, DK,47,68.1%,3.9,3.1,2.6,7.0,4.5,330,64.3%,14.2,285,1.46,0.66,0.29,0.35,-63,-5,-139,44.7%,6.4%,0,1,2019 Summer
Bruce, TW,36,47.2%,3.7,3.0,2.2,5.1,9.4,432,69.5%,29.8,526,1.11,0.43,0.32,0.11,21,1,3,27.8%,8.3%,0,3,2019 Summer
Brucer, BR,4,0%,0.7,0.3,2.8,1.8,7.2,307,23%,19.3,243,1.18,0.58,0.35,0.27,-1394,-38,-924,0%,0%,0,-,2019 Summer
Bruness, PL,2,0%,1.5,0.0,2.0,3.0,4.7,275,58.3%,7.8,96,1.37,0.65,0.2,0.37,-356,-5,-306,0%,0%,0,-,2019 Summer
Bruno,,16,43.8%,2.7,2.8,3.1,5.6,7.5,370,63.8%,23.4,410,0.86,0.42,0.11,0.12,68,10,112,6.3%,6.3%,0,4,2019 Summer
BubblePeeT, CZ,11,36.4%,2.2,2.3,4.5,7.5,3.6,289,65%,10.6,204,1.27,0.53,0.2,0.39,-551,-13,-660,27.3%,9.1%,0,-,2019 Summer
Buggax, UY,36,72.2%,3,3.4,2.7,4.6,8.2,405,54.3%,26.0,466,0.8,0.33,0.14,0.11,179,5,7,19.4%,16.7%,0,28,2019 Summer
Bugi, KR,13,15.4%,2.2,0.8,3.2,6.3,4.7,295,75.9%,12.0,190,1.64,0.78,0.41,0.34,-429,-4,-240,38.5%,7.7%,0,1,2019 Summer
Bullet, PL,21,76.2%,6.1,3.4,1.7,7.0,9.7,453,60.2%,24.5,496,0.96,0.35,0.18,0.12,616,17,444,33.3%,4.8%,0,2,2019 Summer
Burnie, PT,21,33.3%,2.7,4.5,3.4,4.7,7.5,383,55.6%,22.8,426,1.04,0.45,0.17,0.13,-462,-14,-603,19%,4.8%,0,7,2019 Summer
Bush, TW,8,50%,3.4,2.1,2.6,6.9,8.0,387,61.3%,23.9,448,0.9,0.47,0.14,0.2,-331,-16,-271,25%,12.5%,0,1,2019 Summer
Bushy, DK,3,0%,2.3,0.3,2.0,4.3,9.4,379,42.4%,21.2,313,1.01,0.37,0.3,0.1,-353,0,-198,0%,0%,0,1,2019 Summer
But1, VN,16,50%,1.7,1.7,2.9,3.3,8.0,370,44.7%,22.4,357,1.07,0.59,0.19,0.31,-316,-4,-185,18.8%,18.8%,0,8,2019 Summer
Bvoy, KR,19,63.2%,4,4.3,2.3,4.8,9.9,457,64.5%,31.7,623,1.43,0.4,0.47,0.1,793,15,9,42.1%,15.8%,0,4,2019 Summer
Bwipo, BE,49,67.3%,2.7,3.7,3.5,6.0,7.5,408,58.8%,23.9,491,1.02,0.48,0.17,0.2,316,-3,236,30.6%,10.2%,0,21,2019 Summer
CBL, VN,41,56.1%,3.3,0.9,2.8,8.4,1.0,252,63.3%,9.6,169,2.13,1.13,0.33,0.37,-129,0,-125,24.4%,4.9%,0,1,2019 Summer
Cabochard, FR,23,39.1%,2.9,2.8,2.5,4.6,8.2,396,58.3%,22.3,416,0.97,0.43,0.16,0.17,580,10,237,4.3%,4.3%,0,8,2019 Summer
Cacon,,1,0%,2.5,5.0,2.0,0.0,4.7,324,45.5%,16.2,205,1.24,0.7,0.23,0.53,525,-10,46,100%,0%,0,-,2019 Summer
Caedrel, GB,18,22.2%,2.2,1.4,3.3,5.7,4.6,303,73.4%,12.1,195,1.82,0.77,0.49,0.4,-122,-2,-85,27.8%,16.7%,0,2,2019 Summer
CaiPi,,21,23.8%,2.1,1.2,2.6,4.2,7.7,339,64.8%,25.0,378,1.08,0.44,0.27,0.22,-353,-5,-345,9.5%,23.8%,0,-,2019 Summer
Call Lin,,18,33.3%,3.2,1.2,3.0,8.4,1.5,253,67.9%,9.1,181,2.16,1.07,0.32,0.3,99,4,-107,16.7%,11.1%,0,1,2019 Summer
Calmsky, PT,20,55%,3,1.7,3.3,8.3,1.4,281,72.7%,13.9,266,2.37,1.17,0.27,0.3,404,7,57,40%,30%,0,-,2019 Summer
Candy, KR,37,45.9%,3.4,3.3,2.3,4.5,8.4,390,65.5%,26.0,437,1.02,0.44,0.23,0.15,-163,-3,-95,18.9%,10.8%,0,5,2019 Summer
Canee, DE,20,50%,3.4,5.2,3.4,6.4,5.4,370,75.3%,20.1,384,1.29,0.39,0.26,0.21,137,4,290,40%,25%,0,6,2019 Summer
Canyon, KR,72,65.3%,4.2,2.4,2.4,7.7,5.0,333,70.8%,15.7,296,1.79,0.76,0.44,0.42,48,4,-12,27.8%,9.7%,0,10,2019 Summer
Caps, DK,50,68%,3.4,4.6,2.8,5.2,8.3,425,57.8%,25.8,515,0.88,0.4,0.17,0.12,508,4,259,26%,8%,0,40,2019 Summer
Carbono, ES,17,29.4%,2,2.7,3.8,5.1,5.5,332,71.6%,17.1,297,1.53,0.51,0.42,0.31,313,13,397,11.8%,17.6%,0,-,2019 Summer
Carzzy, CZ,31,67.7%,4.8,5.7,2.5,6.1,9.5,473,72.2%,30.3,598,1.25,0.42,0.38,0.16,446,9,141,25.8%,6.5%,0,13,2019 Summer
Cboi, DK,19,42.1%,2.4,1.4,3.5,6.9,4.6,305,76.7%,12.7,193,1.77,0.68,0.47,0.34,-106,-0,-44,21.1%,5.3%,0,-,2019 Summer
Cdric, FR,14,21.4%,1.5,3.1,4.0,3.0,7.9,364,49.9%,25.7,468,0.93,0.44,0.17,0.21,-712,-4,-480,7.1%,7.1%,0,10,2019 Summer
Celebrity, VN,50,58%,3.7,3.8,2.4,5.1,9.2,442,59.8%,25.5,459,1.04,0.38,0.29,0.12,168,-1,-98,18%,16%,1,5,2019 Summer
Ceos, BR,25,68%,4.8,1.2,2.1,9.0,1.6,262,68.4%,9.0,179,2.21,1.29,0.26,0.44,37,0,78,36%,12%,0,-,2019 Summer
Ceros, JP,26,76.9%,5,2.5,1.7,5.9,8.2,379,61.2%,24.8,468,0.97,0.59,0.15,0.3,68,3,87,15.4%,3.8%,0,11,2019 Summer
Changhong,,19,21.1%,1.6,2.5,3.8,3.6,7.6,376,56.2%,25.2,409,-,0.39,0.12,0.11,-,-,-,0%,0%,0,-,2019 Summer
